86/87,27.speeldag,12 apr. 1987,15:00,RJB,Racing Jet Brussel,1:0,Gent,KAA Gent
86/87,27.speeldag,12 apr. 1987,15:00,Standard Luik,Standard Luik,1:1,RCL,RC Luik
86/87,27.speeldag,12 apr. 1987,15:00,RAFC,R Antwerp FC,0:0,Cercle,Cercle Brugge
86/87,28.speeldag,17 apr. 1987,20:00,BerchS,Berchem Sport,0:0,RJB,Racing Jet Brussel
86/87,28.speeldag,17 apr. 1987,20:00,RCSC,R Charleroi SC,1:1,Standard Luik,Standard Luik
86/87,28.speeldag,18 apr. 1987,19:30,RFC Se,RFC Seraing (- 1996),1:4,LOK,KSC Lokeren (- 2020)
86/87,28.speeldag,18 apr. 1987,19:30,Gent,KAA Gent,0:2,KVM,KV Mechelen
86/87,28.speeldag,18 apr. 1987,19:30,BEV,KSK Beveren (- 2010),2:0,KSVWar,KSV Waregem (- 2001)
86/87,28.speeldag,18 apr. 1987,19:30,RSCA,RSC Anderlecht,2:0,RAFC,R Antwerp FC
86/87,28.speeldag,19 apr. 1987,15:00,Cercle,Cercle Brugge,0:0,RCL,RC Luik
86/87,28.speeldag,19 apr. 1987,15:00,KVK,KV Kortrijk,2:0,VAC,VAC Beerschot (- 1999)
86/87,28.speeldag,21 apr. 1987,20:00,RWDM,RWD Molenbeek (- 2002),1:0,FCB,Club Brugge
86/87,29.speeldag,25 apr. 1987,20:00,KSVWar,KSV Waregem (- 2001),1:1,Gent,KAA Gent
86/87,29.speeldag,25 apr. 1987,20:00,KVM,KV Mechelen,3:0,BerchS,Berchem Sport
86/87,29.speeldag,25 apr. 1987,20:00,RJB,Racing Jet Brussel,1:1,RFC Se,RFC Seraing (- 1996)
86/87,29.speeldag,25 apr. 1987,20:00,LOK,KSC Lokeren (- 2020),3:1,KVK,KV Kortrijk
86/87,29.speeldag,25 apr. 1987,20:00,VAC,VAC Beerschot (- 1999),1:1,RWDM,RWD Molenbeek (- 2002)
86/87,29.speeldag,25 apr. 1987,20:00,FCB,Club Brugge,5:0,RCSC,R Charleroi SC
86/87,29.speeldag,25 apr. 1987,20:00,Standard Luik,Standard Luik,2:2,Cercle,Cercle Brugge
86/87,29.speeldag,25 apr. 1987,20:00,RCL,RC Luik,0:1,RSCA,RSC Anderlecht
86/87,29.speeldag,25 apr. 1987,20:00,RAFC,R Antwerp FC,1:1,BEV,KSK Beveren (- 2010)
86/87,30.speeldag,2 mei 1987,19:30,RFC Se,RFC Seraing (- 1996),0:0,KSVWar,KSV Waregem (- 2001)
86/87,30.speeldag,2 mei 1987,19:30,RSCA,RSC Anderlecht,4:0,Standard Luik,Standard Luik
86/87,30.speeldag,2 mei 1987,19:30,BEV,KSK Beveren (- 2010),2:0,Cercle,Cercle Brugge
86/87,30.speeldag,3 mei 1987,15:00,Gent,KAA Gent,1:1,RCL,RC Luik
86/87,30.speeldag,3 mei 1987,15:00,BerchS,Berchem Sport,0:5,RAFC,R Antwerp FC
86/87,30.speeldag,3 mei 1987,15:00,KVK,KV Kortrijk,0:1,KVM,KV Mechelen
86/87,30.speeldag,3 mei 1987,15:00,RCSC,R Charleroi SC,3:1,LOK,KSC Lokeren (- 2020)
86/87,30.speeldag,3 mei 1987,15:00,FCB,Club Brugge,5:2,VAC,VAC Beerschot (- 1999)
86/87,30.speeldag,3 mei 1987,15:00,RWDM,RWD Molenbeek (- 2002),1:1,RJB,Racing Jet Brussel
86/87,Wedstrijden van de 1e speeldag Eerste klasse 60/61,9 mei 1987,20:00,KVM,KV Mechelen,2:1,RFC Se,RFC Seraing (- 1996)
86/87,Wedstrijden van de 1e speeldag Eerste klasse 60/61,9 mei 1987,20:00,KSVWar,KSV Waregem (- 2001),1:0,BerchS,Berchem Sport
86/87,Wedstrijden van de 1e speeldag Eerste klasse 60/61,9 mei 1987,20:00,RCL,RC Luik,2:1,BEV,KSK Beveren (- 2010)
86/87,Wedstrijden van de 1e speeldag Eerste klasse 60/61,9 mei 1987,20:00,VAC,VAC Beerschot (- 1999),1:1,RCSC,R Charleroi SC
86/87,Wedstrijden van de 1e speeldag Eerste klasse 60/61,10 mei 1987,15:00,LOK,KSC Lokeren (- 2020),1:2,RWDM,RWD Molenbeek (- 2002)
86/87,Wedstrijden van de 1e speeldag Eerste klasse 60/61,10 mei 1987,15:00,RJB,Racing Jet Brussel,3:0,KVK,KV Kortrijk
86/87,Wedstrijden van de 1e speeldag Eerste klasse 60/61,10 mei 1987,15:00,RAFC,R Antwerp FC,0:1,Gent,KAA Gent
86/87,Wedstrijden van de 1e speeldag Eerste klasse 60/61,10 mei 1987,15:00,Cercle,Cercle Brugge,2:2,RSCA,RSC Anderlecht
86/87,Wedstrijden van de 1e speeldag Eerste klasse 60/61,10 mei 1987,15:00,SL,Standard Luik,1:0,FCB,Club Brugge
86/87,Datum,15 mei 1987,20:00,RWDM,RWD Molenbeek (- 2002),1:2,KVM,KV Mechelen
86/87,Datum,16 mei 1987,19:30,RFC Se,RFC Seraing (- 1996),0:2,RAFC,R Antwerp FC
86/87,Datum,16 mei 1987,19:30,BEV,KSK Beveren (- 2010),0:1,RSCA,RSC Anderlecht
86/87,Datum,16 mei 1987,19:30,VAC,VAC Beerschot (- 1999),1:2,Standard Luik,Standard Luik
86/87,Datum,17 mei 1987,15:00,FCB,Club Brugge,1:4,LOK,KSC Lokeren (- 2020)
86/87,Datum,17 mei 1987,15:00,RCSC,R Charleroi SC,1:1,RJB,Racing Jet Brussel
86/87,Datum,17 mei 1987,15:00,KVK,KV Kortrijk,0:0,KSVWar,KSV Waregem (- 2001)
86/87,Datum,17 mei 1987,15:00,BerchS,Berchem Sport,3:4,RCL,RC Luik
86/87,Datum,17 mei 1987,15:00,Gent,KAA Gent,0:1,Cercle,Cercle Brugge
86/87,Tijd,23 mei 1987,20:00,RSCA,RSC Anderlecht,1:0,Gent,KAA Gent
86/87,Tijd,23 mei 1987,20:00,Cercle,Cercle Brugge,2:0,BerchS,Berchem Sport
86/87,Tijd,23 mei 1987,20:00,RCL,RC Luik,0:0,RFC Se,RFC Seraing (- 1996)
86/87,Tijd,23 mei 1987,20:00,RAFC,R Antwerp FC,4:2,KVK,KV Kortrijk
86/87,Tijd,23 mei 1987,20:00,KSVWar,KSV Waregem (- 2001),0:2,RWDM,RWD Molenbeek (- 2002)
86/87,Tijd,23 mei 1987,20:00,KVM,KV Mechelen,4:2,RCSC,R Charleroi SC
86/87,Tijd,23 mei 1987,20:00,RJB,Racing Jet Brussel,0:4,FCB,Club Brugge
86/87,Tijd,23 mei 1987,20:00,LOK,KSC Lokeren (- 2020),1:0,VAC,VAC Beerschot (- 1999)
86/87,Tijd,23 mei 1987,20:00,BEV,KSK Beveren (- 2010),2:0,SL,Standard Luik
86/87,Thuisploeg,30 mei 1987,20:00,Standard Luik,Standard Luik,1:2,LOK,KSC Lokeren (- 2020)
86/87,Thuisploeg,30 mei 1987,20:00,VAC,VAC Beerschot (- 1999),2:1,RJB,Racing Jet Brussel
86/87,Thuisploeg,30 mei 1987,20:00,FCB,Club Brugge,3:1,KVM,KV Mechelen
86/87,Thuisploeg,30 mei 1987,20:00,RWDM,RWD Molenbeek (- 2002),3:3,RAFC,R Antwerp FC
86/87,Thuisploeg,30 mei 1987,20:00,KVK,KV Kortrijk,1:1,RCL,RC Luik
86/87,Thuisploeg,30 mei 1987,20:00,RFC Se,RFC Seraing (- 1996),1:1,Cercle,Cercle Brugge
86/87,Thuisploeg,30 mei 1987,20:00,BerchS,Berchem Sport,0:5,RSCA,RSC Anderlecht
86/87,Thuisploeg,30 mei 1987,20:00,Gent,KAA Gent,0:1,BEV,KSK Beveren (- 2010)
86/87,Thuisploeg,31 mei 1987,15:00,RCSC,R Charleroi SC,2:4,KSVWar,KSV Waregem (- 2001)
87/88,1.speeldag,19 aug. 1987,20:00,Standard Luik,Standard Luik,1:2,RJB,Racing Jet Brussel
87/88,1.speeldag,19 aug. 1987,20:00,STVV,Sint-Truidense VV,0:0,VAC,VAC Beerschot (- 1999)
87/88,1.speeldag,19 aug. 1987,20:00,Cercle,Cercle Brugge,0:0,KVM,KV Mechelen
87/88,1.speeldag,19 aug. 1987,20:00,RAFC,R Antwerp FC,3:0,KVK,KV Kortrijk
87/88,1.speeldag,19 aug. 1987,20:00,KSVWar,KSV Waregem (- 2001),1:1,RWDM,RWD Molenbeek (- 2002)
87/88,1.speeldag,19 aug. 1987,20:00,KFC W,KFC Winterslag,0:2,RCL,RC Luik
87/88,1.speeldag,19 aug. 1987,20:00,Gent,KAA Gent,0:1,FCB,Club Brugge
87/88,1.speeldag,19 aug. 1987,20:00,BEV,KSK Beveren (- 2010),0:1,LOK,KSC Lokeren (- 2020)
87/88,1.speeldag,19 aug. 1987,20:00,RSCA,RSC Anderlecht,1:0,RCSC,R Charleroi SC
87/88,2.speeldag,22 aug. 1987,20:00,VAC,VAC Beerschot (- 1999),1:0,KSVWar,KSV Waregem (- 2001)
87/88,2.speeldag,22 aug. 1987,20:00,KVM,KV Mechelen,2:1,Standard Luik,Standard Luik
87/88,2.speeldag,22 aug. 1987,20:00,RCSC,R Charleroi SC,2:2,Cercle,Cercle Brugge
87/88,2.speeldag,22 aug. 1987,20:00,RWDM,RWD Molenbeek (- 2002),4:1,KFC W,KFC Winterslag
87/88,2.speeldag,23 aug. 1987,15:00,KVK,KV Kortrijk,2:2,STVV,Sint-Truidense VV
87/88,2.speeldag,23 aug. 1987,15:00,RJB,Racing Jet Brussel,2:5,RAFC,R Antwerp FC
87/88,2.speeldag,23 aug. 1987,15:00,LOK,KSC Lokeren (- 2020),0:0,RSCA,RSC Anderlecht
87/88,2.speeldag,23 aug. 1987,15:00,FCB,Club Brugge,2:0,BEV,KSK Beveren (- 2010)
87/88,2.speeldag,23 aug. 1987,15:00,RCL,RC Luik,4:1,Gent,KAA Gent
87/88,3.speeldag,26 aug. 1987,20:00,RAFC,R Antwerp FC,3:0,KVM,KV Mechelen
87/88,3.speeldag,26 aug. 1987,20:00,KVK,KV Kortrijk,1:1,RJB,Racing Jet Brussel
87/88,3.speeldag,26 aug. 1987,20:00,KFC W,KFC Winterslag,2:1,VAC,VAC Beerschot (- 1999)
87/88,3.speeldag,26 aug. 1987,20:00,Gent,KAA Gent,2:3,RWDM,RWD Molenbeek (- 2002)
87/88,3.speeldag,26 aug. 1987,20:00,BEV,KSK Beveren (- 2010),2:2,RCL,RC Luik
87/88,3.speeldag,26 aug. 1987,20:00,RSCA,RSC Anderlecht,1:1,FCB,Club Brugge
87/88,3.speeldag,26 aug. 1987,20:00,Cercle,Cercle Brugge,0:1,LOK,KSC Lokeren (- 2020)
87/88,3.speeldag,26 aug. 1987,20:00,Standard Luik,Standard Luik,2:0,RCSC,R Charleroi SC
87/88,3.speeldag,26 aug. 1987,20:00,STVV,Sint-Truidense VV,1:2,KSVWar,KSV Waregem (- 2001)
87/88,4.speeldag,2 sep. 1987,20:00,VAC,VAC Beerschot (- 1999),2:0,Gent,KAA Gent
87/88,4.speeldag,2 sep. 1987,20:00,KSVWar,KSV Waregem (- 2001),5:0,KFC W,KFC Winterslag
87/88,4.speeldag,2 sep. 1987,20:00,RJB,Racing Jet Brussel,0:1,STVV,Sint-Truidense VV
87/88,4.speeldag,2 sep. 1987,20:00,KVM,KV Mechelen,2:0,KVK,KV Kortrijk
87/88,4.speeldag,2 sep. 1987,20:00,RCSC,R Charleroi SC,1:1,RAFC,R Antwerp FC
87/88,4.speeldag,2 sep. 1987,20:00,LOK,KSC Lokeren (- 2020),2:2,Standard Luik,Standard Luik
87/88,4.speeldag,2 sep. 1987,20:00,FCB,Club Brugge,4:3,Cercle,Cercle Brugge
87/88,4.speeldag,2 sep. 1987,20:00,RCL,RC Luik,0:0,RSCA,RSC Anderlecht
87/88,4.speeldag,2 sep. 1987,20:00,RWDM,RWD Molenbeek (- 2002),0:3,BEV,KSK Beveren (- 2010)
87/88,5.speeldag,5 sep. 1987,20:00,BEV,KSK Beveren (- 2010),4:0,VAC,VAC Beerschot (- 1999)
87/88,5.speeldag,5 sep. 1987,20:00,RSCA,RSC Anderlecht,2:0,RWDM,RWD Molenbeek (- 2002)
87/88,5.speeldag,5 sep. 1987,20:00,STVV,Sint-Truidense VV,2:1,KFC W,KFC Winterslag
87/88,5.speeldag,6 sep. 1987,15:00,RAFC,R Antwerp FC,3:2,LOK,KSC Lokeren (- 2020)
87/88,5.speeldag,6 sep. 1987,15:00,KVK,KV Kortrijk,2:4,RCSC,R Charleroi SC
87/88,5.speeldag,6 sep. 1987,15:00,RJB,Racing Jet Brussel,0:2,KVM,KV Mechelen
87/88,5.speeldag,6 sep. 1987,15:00,Gent,KAA Gent,1:3,KSVWar,KSV Waregem (- 2001)
87/88,5.speeldag,6 sep. 1987,15:00,Cercle,Cercle Brugge,3:1,RCL,RC Luik
87/88,5.speeldag,6 sep. 1987,15:00,SL,Standard Luik,1:0,FCB,Club Brugge
87/88,6.speeldag,12 sep. 1987,20:00,VAC,VAC Beerschot (- 1999),0:3,RSCA,RSC Anderlecht
87/88,6.speeldag,12 sep. 1987,20:00,KSVWar,KSV Waregem (- 2001),4:1,BEV,KSK Beveren (- 2010)
87/88,6.speeldag,12 sep. 1987,20:00,KFC W,KFC Winterslag,3:2,Gent,KAA Gent
87/88,6.speeldag,12 sep. 1987,20:00,KVM,KV Mechelen,3:0,STVV,Sint-Truidense VV
87/88,6.speeldag,12 sep. 1987,20:00,RCSC,R Charleroi SC,0:1,RJB,Racing Jet Brussel
87/88,6.speeldag,12 sep. 1987,20:00,LOK,KSC Lokeren (- 2020),2:2,KVK,KV Kortrijk
87/88,6.speeldag,12 sep. 1987,20:00,FCB,Club Brugge,2:2,RAFC,R Antwerp FC
87/88,6.speeldag,12 sep. 1987,20:00,RWDM,RWD Molenbeek (- 2002),0:0,Cercle,Cercle Brugge
87/88,6.speeldag,13 sep. 1987,15:00,RCL,RC Luik,2:2,SL,Standard Luik
87/88,7.speeldag,19 sep. 1987,20:00,RAFC,R Antwerp FC,0:0,RCL,RC Luik
87/88,7.speeldag,19 sep. 1987,20:00,KVK,KV Kortrijk,0:2,FCB,Club Brugge
87/88,7.speeldag,19 sep. 1987,20:00,RJB,Racing Jet Brussel,1:2,LOK,KSC Lokeren (- 2020)
87/88,7.speeldag,19 sep. 1987,20:00,KVM,KV Mechelen,1:0,RCSC,R Charleroi SC
87/88,7.speeldag,19 sep. 1987,20:00,BEV,KSK Beveren (- 2010),0:1,KFC W,KFC Winterslag
87/88,7.speeldag,19 sep. 1987,20:00,RSCA,RSC Anderlecht,5:1,KSVWar,KSV Waregem (- 2001)
87/88,7.speeldag,19 sep. 1987,20:00,Standard Luik,Standard Luik,4:0,RWDM,RWD Molenbeek (- 2002)
87/88,7.speeldag,19 sep. 1987,20:00,STVV,Sint-Truidense VV,1:0,Gent,KAA Gent
87/88,7.speeldag,20 sep. 1987,15:00,Cercle,Cercle Brugge,0:1,VAC,VAC Beerschot (- 1999)
87/88,8.speeldag,26 sep. 1987,20:00,VAC,VAC Beerschot (- 1999),6:2,Standard Luik,Standard Luik
87/88,8.speeldag,26 sep. 1987,20:00,KFC W,KFC Winterslag,0:3,RSCA,RSC Anderlecht
87/88,8.speeldag,26 sep. 1987,20:00,Gent,KAA Gent,2:0,BEV,KSK Beveren (- 2010)
87/88,8.speeldag,26 sep. 1987,20:00,RCSC,R Charleroi SC,1:1,STVV,Sint-Truidense VV
87/88,8.speeldag,26 sep. 1987,20:00,LOK,KSC Lokeren (- 2020),0:1,KVM,KV Mechelen
87/88,8.speeldag,26 sep. 1987,20:00,FCB,Club Brugge,3:1,RJB,Racing Jet Brussel
87/88,8.speeldag,27 sep. 1987,15:00,KSVWar,KSV Waregem (- 2001),3:0,Cercle,Cercle Brugge
87/88,8.speeldag,27 sep. 1987,15:00,RCL,RC Luik,2:0,KVK,KV Kortrijk
87/88,8.speeldag,27 sep. 1987,15:00,RWDM,RWD Molenbeek (- 2002),1:1,RAFC,R Antwerp FC
87/88,9.speeldag,3 okt. 1987,20:00,KVM,KV Mechelen,2:4,FCB,Club Brugge
87/88,9.speeldag,3 okt. 1987,20:00,RCSC,R Charleroi SC,1:1,LOK,KSC Lokeren (- 2020)
87/88,9.speeldag,3 okt. 1987,20:00,RSCA,RSC Anderlecht,6:1,Gent,KAA Gent
87/88,9.speeldag,3 okt. 1987,20:00,Standard Luik,Standard Luik,2:0,KSVWar,KSV Waregem (- 2001)
87/88,9.speeldag,4 okt. 1987,15:00,RAFC,R Antwerp FC,2:1,VAC,VAC Beerschot (- 1999)
87/88,9.speeldag,4 okt. 1987,15:00,KVK,KV Kortrijk,0:1,RWDM,RWD Molenbeek (- 2002)
87/88,9.speeldag,4 okt. 1987,15:00,RJB,Racing Jet Brussel,1:2,RCL,RC Luik
87/88,9.speeldag,4 okt. 1987,15:00,Cercle,Cercle Brugge,3:1,KFC W,KFC Winterslag
87/88,9.speeldag,4 okt. 1987,15:00,STVV,Sint-Truidense VV,1:0,BEV,KSK Beveren (- 2010)
87/88,10.speeldag,10 okt. 1987,20:00,VAC,VAC Beerschot (- 1999),0:1,KVK,KV Kortrijk
87/88,10.speeldag,10 okt. 1987,20:00,KFC W,KFC Winterslag,4:2,Standard Luik,Standard Luik
87/88,10.speeldag,10 okt. 1987,20:00,Gent,KAA Gent,2:1,Cercle,Cercle Brugge
87/88,10.speeldag,10 okt. 1987,20:00,BEV,KSK Beveren (- 2010),2:2,RSCA,RSC Anderlecht
87/88,10.speeldag,10 okt. 1987,20:00,LOK,KSC Lokeren (- 2020),2:1,STVV,Sint-Truidense VV
87/88,10.speeldag,10 okt. 1987,20:00,FCB,Club Brugge,5:0,RCSC,R Charleroi SC
87/88,10.speeldag,10 okt. 1987,20:00,RCL,RC Luik,0:0,KVM,KV Mechelen
87/88,10.speeldag,10 okt. 1987,20:00,RWDM,RWD Molenbeek (- 2002),0:1,RJB,Racing Jet Brussel
87/88,10.speeldag,11 okt. 1987,15:00,KSVWar,KSV Waregem (- 2001),1:2,RAFC,R Antwerp FC
87/88,11.speeldag,17 okt. 1987,20:00,KVM,KV Mechelen,2:0,VAC,VAC Beerschot (- 1999)
87/88,11.speeldag,17 okt. 1987,20:00,RAFC,R Antwerp FC,0:0,Gent,KAA Gent
87/88,11.speeldag,17 okt. 1987,20:00,Standard Luik,Standard Luik,0:0,BEV,KSK Beveren (- 2010)
87/88,11.speeldag,17 okt. 1987,20:00,Cercle,Cercle Brugge,0:0,RSCA,RSC Anderlecht
87/88,11.speeldag,17 okt. 1987,20:00,STVV,Sint-Truidense VV,2:1,FCB,Club Brugge
87/88,11.speeldag,17 okt. 1987,20:00,RCSC,R Charleroi SC,2:1,RWDM,RWD Molenbeek (- 2002)
87/88,11.speeldag,18 okt. 1987,15:00,RJB,Racing Jet Brussel,0:3,KSVWar,KSV Waregem (- 2001)
87/88,11.speeldag,18 okt. 1987,15:00,KVK,KV Kortrijk,2:1,KFC W,KFC Winterslag
87/88,11.speeldag,18 okt. 1987,15:00,LOK,KSC Lokeren (- 2020),0:1,RCL,RC Luik
87/88,12.speeldag,24 okt. 1987,20:00,KFC W,KFC Winterslag,1:5,RAFC,R Antwerp FC
87/88,12.speeldag,24 okt. 1987,20:00,VAC,VAC Beerschot (- 1999),2:0,RJB,Racing Jet Brussel
87/88,12.speeldag,24 okt. 1987,20:00,RSCA,RSC Anderlecht,0:1,STVV,Sint-Truidense VV
87/88,12.speeldag,25 okt. 1987,15:00,KSVWar,KSV Waregem (- 2001),2:1,KVK,KV Kortrijk
87/88,12.speeldag,25 okt. 1987,15:00,RWDM,RWD Molenbeek (- 2002),0:1,KVM,KV Mechelen
87/88,12.speeldag,25 okt. 1987,15:00,RCL,RC Luik,4:2,RCSC,R Charleroi SC
87/88,12.speeldag,25 okt. 1987,15:00,FCB,Club Brugge,2:1,LOK,KSC Lokeren (- 2020)
87/88,12.speeldag,25 okt. 1987,15:00,Gent,KAA Gent,1:0,SL,Standard Luik
87/88,12.speeldag,25 okt. 1987,15:00,BEV,KSK Beveren (- 2010),1:2,Cercle,Cercle Brugge
87/88,13.speeldag,7 nov. 1987,20:00,KVM,KV Mechelen,4:1,KFC W,KFC Winterslag
87/88,13.speeldag,7 nov. 1987,20:00,RAFC,R Antwerp FC,2:0,RSCA,RSC Anderlecht
87/88,13.speeldag,7 nov. 1987,20:00,Standard Luik,Standard Luik,0:3,Cercle,Cercle Brugge
87/88,13.speeldag,7 nov. 1987,20:00,FCB,Club Brugge,1:1,RWDM,RWD Molenbeek (- 2002)
87/88,13.speeldag,7 nov. 1987,20:00,STVV,Sint-Truidense VV,1:1,RCL,RC Luik
87/88,13.speeldag,8 nov. 1987,15:00,LOK,KSC Lokeren (- 2020),2:1,VAC,VAC Beerschot (- 1999)
87/88,13.speeldag,8 nov. 1987,15:00,RJB,Racing Jet Brussel,0:1,Gent,KAA Gent
87/88,13.speeldag,8 nov. 1987,15:00,KVK,KV Kortrijk,3:2,BEV,KSK Beveren (- 2010)
87/88,13.speeldag,2 dec. 1987,20:00,RCSC,R Charleroi SC,2:1,KSVWar,KSV Waregem (- 2001)
87/88,14.speeldag,14 nov. 1987,20:00,BEV,KSK Beveren (- 2010),0:0,RAFC,R Antwerp FC
87/88,14.speeldag,14 nov. 1987,20:00,Gent,KAA Gent,2:1,KVK,KV Kortrijk
87/88,14.speeldag,14 nov. 1987,20:00,KFC W,KFC Winterslag,0:1,RJB,Racing Jet Brussel
87/88,14.speeldag,14 nov. 1987,20:00,VAC,VAC Beerschot (- 1999),1:1,RCSC,R Charleroi SC
87/88,14.speeldag,14 nov. 1987,20:00,RCL,RC Luik,0:2,FCB,Club Brugge
87/88,14.speeldag,14 nov. 1987,20:00,RSCA,RSC Anderlecht,1:2,Standard Luik,Standard Luik
87/88,14.speeldag,15 nov. 1987,15:00,KSVWar,KSV Waregem (- 2001),2:0,KVM,KV Mechelen
87/88,14.speeldag,15 nov. 1987,15:00,RWDM,RWD Molenbeek (- 2002),3:0,LOK,KSC Lokeren (- 2020)
87/88,14.speeldag,15 nov. 1987,15:00,Cercle,Cercle Brugge,2:0,STVV,Sint-Truidense VV
87/88,15.speeldag,21 nov. 1987,20:00,RAFC,R Antwerp FC,5:2,Cercle,Cercle Brugge
87/88,15.speeldag,21 nov. 1987,20:00,KVM,KV Mechelen,1:0,Gent,KAA Gent
87/88,15.speeldag,21 nov. 1987,20:00,RCSC,R Charleroi SC,3:2,KFC W,KFC Winterslag
87/88,15.speeldag,22 nov. 1987,15:00,FCB,Club Brugge,2:4,VAC,VAC Beerschot (- 1999)
87/88,15.speeldag,22 nov. 1987,15:00,RCL,RC Luik,4:0,RWDM,RWD Molenbeek (- 2002)
87/88,15.speeldag,22 nov. 1987,15:00,KVK,KV Kortrijk,1:1,RSCA,RSC Anderlecht
87/88,15.speeldag,22 nov. 1987,15:00,RJB,Racing Jet Brussel,1:1,BEV,KSK Beveren (- 2010)
87/88,15.speeldag,22 nov. 1987,15:00,LOK,KSC Lokeren (- 2020),1:2,KSVWar,KSV Waregem (- 2001)
87/88,15.speeldag,22 nov. 1987,15:00,STVV,Sint-Truidense VV,1:1,SL,Standard Luik
87/88,16.speeldag,28 nov. 1987,20:00,RSCA,RSC Anderlecht,3:2,KVM,KV Mechelen
87/88,16.speeldag,28 nov. 1987,20:00,BEV,KSK Beveren (- 2010),0:0,RCSC,R Charleroi SC
87/88,16.speeldag,28 nov. 1987,20:00,Gent,KAA Gent,3:1,LOK,KSC Lokeren (- 2020)
87/88,16.speeldag,28 nov. 1987,20:00,KFC W,KFC Winterslag,0:6,FCB,Club Brugge
87/88,16.speeldag,28 nov. 1987,20:00,VAC,VAC Beerschot (- 1999),0:0,RWDM,RWD Molenbeek (- 2002)
87/88,16.speeldag,29 nov. 1987,15:00,Standard Luik,Standard Luik,4:0,KVK,KV Kortrijk
87/88,16.speeldag,29 nov. 1987,15:00,Cercle,Cercle Brugge,2:0,RJB,Racing Jet Brussel
87/88,16.speeldag,29 nov. 1987,15:00,KSVWar,KSV Waregem (- 2001),5:3,RCL,RC Luik
87/88,16.speeldag,29 nov. 1987,15:00,STVV,Sint-Truidense VV,0:2,RAFC,R Antwerp FC
87/88,17.speeldag,5 dec. 1987,20:00,FCB,Club Brugge,3:0,KSVWar,KSV Waregem (- 2001)
87/88,17.speeldag,5 dec. 1987,20:00,RCSC,R Charleroi SC,1:0,Gent,KAA Gent
87/88,17.speeldag,5 dec. 1987,20:00,KVM,KV Mechelen,1:0,BEV,KSK Beveren (- 2010)
87/88,17.speeldag,5 dec. 1987,20:00,RJB,Racing Jet Brussel,1:4,RSCA,RSC Anderlecht
87/88,17.speeldag,5 dec. 1987,20:00,RAFC,R Antwerp FC,3:0,Standard Luik,Standard Luik
87/88,17.speeldag,6 dec. 1987,15:00,RCL,RC Luik,1:1,VAC,VAC Beerschot (- 1999)
87/88,17.speeldag,6 dec. 1987,15:00,LOK,KSC Lokeren (- 2020),6:0,KFC W,KFC Winterslag
87/88,17.speeldag,6 dec. 1987,15:00,KVK,KV Kortrijk,2:1,Cercle,Cercle Brugge
87/88,17.speeldag,6 dec. 1987,15:00,RWDM,RWD Molenbeek (- 2002),2:0,STVV,Sint-Truidense VV
87/88,18.speeldag,12 dec. 1987,20:00,RCSC,R Charleroi SC,1:0,RSCA,RSC Anderlecht
87/88,18.speeldag,12 dec. 1987,20:00,KVM,KV Mechelen,3:2,Cercle,Cercle Brugge
87/88,18.speeldag,12 dec. 1987,20:00,VAC,VAC Beerschot (- 1999),2:0,STVV,Sint-Truidense VV
87/88,18.speeldag,12 dec. 1987,20:00,RWDM,RWD Molenbeek (- 2002),0:0,KSVWar,KSV Waregem (- 2001)
87/88,18.speeldag,12 dec. 1987,20:00,FCB,Club Brugge,2:1,Gent,KAA Gent
87/88,18.speeldag,13 dec. 1987,15:00,KVK,KV Kortrijk,2:4,RAFC,R Antwerp FC
87/88,18.speeldag,13 dec. 1987,15:00,RCL,RC Luik,0:0,KFC W,KFC Winterslag
87/88,18.speeldag,13 dec. 1987,15:00,LOK,KSC Lokeren (- 2020),0:0,BEV,KSK Beveren (- 2010)
87/88,18.speeldag,13 dec. 1987,15:00,RJB,Racing Jet Brussel,0:2,SL,Standard Luik
87/88,19.speeldag,19 dec. 1987,20:00,RAFC,R Antwerp FC,7:2,RJB,Racing Jet Brussel
87/88,19.speeldag,19 dec. 1987,20:00,Standard Luik,Standard Luik,0:1,KVM,KV Mechelen
87/88,19.speeldag,19 dec. 1987,20:00,RSCA,RSC Anderlecht,3:2,LOK,KSC Lokeren (- 2020)
87/88,19.speeldag,19 dec. 1987,20:00,KFC W,KFC Winterslag,1:1,RWDM,RWD Molenbeek (- 2002)
87/88,19.speeldag,20 dec. 1987,15:00,KSVWar,KSV Waregem (- 2001),3:1,VAC,VAC Beerschot (- 1999)
87/88,19.speeldag,20 dec. 1987,15:00,Cercle,Cercle Brugge,3:1,RCSC,R Charleroi SC
87/88,19.speeldag,20 dec. 1987,15:00,BEV,KSK Beveren (- 2010),5:2,FCB,Club Brugge
87/88,19.speeldag,20 dec. 1987,15:00,Gent,KAA Gent,0:0,RCL,RC Luik
87/88,19.speeldag,20 dec. 1987,15:00,STVV,Sint-Truidense VV,1:2,KVK,KV Kortrijk
87/88,20.speeldag,23 jan. 1988,20:00,KVM,KV Mechelen,2:0,RAFC,R Antwerp FC
87/88,20.speeldag,23 jan. 1988,20:00,VAC,VAC Beerschot (- 1999),4:1,KFC W,KFC Winterslag
87/88,20.speeldag,23 jan. 1988,20:00,RCSC,R Charleroi SC,0:4,Standard Luik,Standard Luik
87/88,20.speeldag,24 jan. 1988,15:00,RJB,Racing Jet Brussel,0:0,KVK,KV Kortrijk
