84/85,33,19 mei 1985,18:00,Waters,Waterschei SV THOR (- 1988),0,0,KVK,KV Kortrijk
84/85,33,19 mei 1985,18:00,Gent,KAA Gent,2,0,RFC Se,RFC Seraing (- 1996)
84/85,33,19 mei 1985,18:00,RSCA,RSC Anderlecht,4,0,RJB,Racing Jet Brussel
84/85,34,25 mei 1985,20:00,RJB,Racing Jet Brussel,1,1,Gent,KAA Gent
84/85,34,25 mei 1985,20:00,RFC Se,RFC Seraing (- 1996),0,3,Waters,Waterschei SV THOR (- 1988)
84/85,34,25 mei 1985,20:00,KVK,KV Kortrijk,1,4,K. Sin,K. Sint-Niklase SK
84/85,34,25 mei 1985,20:00,RAFC,R Antwerp FC,2,1,FCB,Club Brugge
84/85,34,25 mei 1985,20:00,Lierse,Lierse SK (- 2018),1,1,RCL,RC Luik
84/85,34,25 mei 1985,20:00,Cercle,Cercle Brugge,0,0,VAC,VAC Beerschot (- 1999)
84/85,34,25 mei 1985,20:00,BEV,KSK Beveren (- 2010),3,1,KSVWar,KSV Waregem (- 2001)
84/85,34,25 mei 1985,20:00,Standard Luik,Standard Luik,1,0,KVM,KV Mechelen
84/85,34,25 mei 1985,20:00,LOK,KSC Lokeren (- 2020),3,4,RSCA,RSC Anderlecht
85/86,1,13 aug. 1985,20:00,RAFC,R Antwerp FC,4,2,BEV,KSK Beveren (- 2010)
85/86,1,13 aug. 1985,20:00,RFC Se,RFC Seraing (- 1996),2,1,KVM,KV Mechelen
85/86,1,14 aug. 1985,20:00,Lierse,Lierse SK (- 2018),1,1,VAC,VAC Beerschot (- 1999)
85/86,1,14 aug. 1985,20:00,Standard Luik,Standard Luik,2,1,Cercle,Cercle Brugge
85/86,1,14 aug. 1985,20:00,KSVWar,KSV Waregem (- 2001),0,0,RCL,RC Luik
85/86,1,14 aug. 1985,20:00,Waters,Waterschei SV THOR (- 1988),2,1,KVK,KV Kortrijk
85/86,1,14 aug. 1985,20:00,RSCA,RSC Anderlecht,4,0,Gent,KAA Gent
85/86,1,14 aug. 1985,20:00,FCB,Club Brugge,0,0,RCSC,R Charleroi SC
85/86,1,14 aug. 1985,20:00,LOK,KSC Lokeren (- 2020),1,1,RWDM,RWD Molenbeek (- 2002)
85/86,2,17 aug. 1985,20:00,KVM,KV Mechelen,0,0,RAFC,R Antwerp FC
85/86,2,17 aug. 1985,20:00,VAC,VAC Beerschot (- 1999),2,0,RFC Se,RFC Seraing (- 1996)
85/86,2,17 aug. 1985,20:00,RCSC,R Charleroi SC,1,1,Lierse,Lierse SK (- 2018)
85/86,2,17 aug. 1985,20:00,BEV,KSK Beveren (- 2010),3,1,Standard Luik,Standard Luik
85/86,2,17 aug. 1985,20:00,Cercle,Cercle Brugge,1,1,LOK,KSC Lokeren (- 2020)
85/86,2,18 aug. 1985,15:00,Gent,KAA Gent,2,1,FCB,Club Brugge
85/86,2,18 aug. 1985,15:00,KVK,KV Kortrijk,2,2,RSCA,RSC Anderlecht
85/86,2,18 aug. 1985,15:00,RCL,RC Luik,4,1,Waters,Waterschei SV THOR (- 1988)
85/86,2,18 aug. 1985,15:00,RWDM,RWD Molenbeek (- 2002),0,0,KSVWar,KSV Waregem (- 2001)
85/86,3,20 aug. 1985,20:00,RFC Se,RFC Seraing (- 1996),0,0,RAFC,R Antwerp FC
85/86,3,21 aug. 1985,20:00,Lierse,Lierse SK (- 2018),0,3,Gent,KAA Gent
85/86,3,21 aug. 1985,20:00,VAC,VAC Beerschot (- 1999),2,0,RCSC,R Charleroi SC
85/86,3,21 aug. 1985,20:00,Standard Luik,Standard Luik,0,0,KVM,KV Mechelen
85/86,3,21 aug. 1985,20:00,LOK,KSC Lokeren (- 2020),0,1,BEV,KSK Beveren (- 2010)
85/86,3,21 aug. 1985,20:00,KSVWar,KSV Waregem (- 2001),3,1,Cercle,Cercle Brugge
85/86,3,21 aug. 1985,20:00,Waters,Waterschei SV THOR (- 1988),0,0,RWDM,RWD Molenbeek (- 2002)
85/86,3,21 aug. 1985,20:00,RSCA,RSC Anderlecht,4,1,RCL,RC Luik
85/86,3,21 aug. 1985,20:00,FCB,Club Brugge,3,1,KVK,KV Kortrijk
85/86,4,28 aug. 1985,20:00,KVM,KV Mechelen,0,0,LOK,KSC Lokeren (- 2020)
85/86,4,28 aug. 1985,20:00,RAFC,R Antwerp FC,2,2,Standard Luik,Standard Luik
85/86,4,28 aug. 1985,20:00,RCSC,R Charleroi SC,1,2,RFC Se,RFC Seraing (- 1996)
85/86,4,28 aug. 1985,20:00,Gent,KAA Gent,0,0,VAC,VAC Beerschot (- 1999)
85/86,4,28 aug. 1985,20:00,KVK,KV Kortrijk,2,2,Lierse,Lierse SK (- 2018)
85/86,4,28 aug. 1985,20:00,RCL,RC Luik,2,3,FCB,Club Brugge
85/86,4,28 aug. 1985,20:00,RWDM,RWD Molenbeek (- 2002),1,3,RSCA,RSC Anderlecht
85/86,4,28 aug. 1985,20:00,Cercle,Cercle Brugge,4,2,Waters,Waterschei SV THOR (- 1988)
85/86,4,28 aug. 1985,20:00,BEV,KSK Beveren (- 2010),2,1,KSVWar,KSV Waregem (- 2001)
85/86,5,31 aug. 1985,20:00,Lierse,Lierse SK (- 2018),3,1,RCL,RC Luik
85/86,5,31 aug. 1985,20:00,VAC,VAC Beerschot (- 1999),1,0,KVK,KV Kortrijk
85/86,5,31 aug. 1985,20:00,RCSC,R Charleroi SC,2,3,Gent,KAA Gent
85/86,5,31 aug. 1985,20:00,LOK,KSC Lokeren (- 2020),2,0,RAFC,R Antwerp FC
85/86,5,31 aug. 1985,20:00,KSVWar,KSV Waregem (- 2001),3,0,KVM,KV Mechelen
85/86,5,31 aug. 1985,20:00,Waters,Waterschei SV THOR (- 1988),1,1,BEV,KSK Beveren (- 2010)
85/86,5,31 aug. 1985,20:00,RSCA,RSC Anderlecht,2,3,Cercle,Cercle Brugge
85/86,5,31 aug. 1985,20:00,FCB,Club Brugge,4,1,RWDM,RWD Molenbeek (- 2002)
85/86,6,4 sep. 1985,20:00,KVM,KV Mechelen,2,2,Waters,Waterschei SV THOR (- 1988)
85/86,6,4 sep. 1985,20:00,Standard Luik,Standard Luik,2,2,LOK,KSC Lokeren (- 2020)
85/86,6,4 sep. 1985,20:00,Gent,KAA Gent,0,0,RFC Se,RFC Seraing (- 1996)
85/86,6,4 sep. 1985,20:00,KVK,KV Kortrijk,1,0,RCSC,R Charleroi SC
85/86,6,4 sep. 1985,20:00,RWDM,RWD Molenbeek (- 2002),0,1,Lierse,Lierse SK (- 2018)
85/86,6,4 sep. 1985,20:00,Cercle,Cercle Brugge,0,1,FCB,Club Brugge
85/86,6,4 sep. 1985,20:00,BEV,KSK Beveren (- 2010),1,1,RSCA,RSC Anderlecht
85/86,6,5 sep. 1985,20:00,RAFC,R Antwerp FC,0,4,KSVWar,KSV Waregem (- 2001)
85/86,6,5 sep. 1985,20:00,RCL,RC Luik,3,0,VAC,VAC Beerschot (- 1999)
85/86,7,14 sep. 1985,20:00,RFC Se,RFC Seraing (- 1996),1,2,LOK,KSC Lokeren (- 2020)
85/86,7,14 sep. 1985,20:00,Lierse,Lierse SK (- 2018),1,0,Cercle,Cercle Brugge
85/86,7,14 sep. 1985,20:00,VAC,VAC Beerschot (- 1999),1,1,RWDM,RWD Molenbeek (- 2002)
85/86,7,14 sep. 1985,20:00,RCSC,R Charleroi SC,2,1,RCL,RC Luik
85/86,7,14 sep. 1985,20:00,KSVWar,KSV Waregem (- 2001),0,1,Standard Luik,Standard Luik
85/86,7,14 sep. 1985,20:00,Waters,Waterschei SV THOR (- 1988),2,1,RAFC,R Antwerp FC
85/86,7,14 sep. 1985,20:00,RSCA,RSC Anderlecht,3,1,KVM,KV Mechelen
85/86,7,15 sep. 1985,15:00,Gent,KAA Gent,3,0,KVK,KV Kortrijk
85/86,7,15 sep. 1985,15:00,FCB,Club Brugge,6,3,BEV,KSK Beveren (- 2010)
85/86,8,21 sep. 1985,20:00,Standard Luik,Standard Luik,1,0,Waters,Waterschei SV THOR (- 1988)
85/86,8,21 sep. 1985,20:00,BEV,KSK Beveren (- 2010),2,0,Lierse,Lierse SK (- 2018)
85/86,8,22 sep. 1985,15:00,RCL,RC Luik,1,0,Gent,KAA Gent
85/86,8,22 sep. 1985,15:00,RWDM,RWD Molenbeek (- 2002),4,2,RCSC,R Charleroi SC
85/86,8,22 sep. 1985,15:00,Cercle,Cercle Brugge,3,2,VAC,VAC Beerschot (- 1999)
85/86,8,22 sep. 1985,15:00,KVM,KV Mechelen,0,5,FCB,Club Brugge
85/86,8,22 sep. 1985,15:00,RAFC,R Antwerp FC,0,0,RSCA,RSC Anderlecht
85/86,8,22 sep. 1985,15:00,LOK,KSC Lokeren (- 2020),0,3,KSVWar,KSV Waregem (- 2001)
85/86,8,22 sep. 1985,15:00,KVK,KV Kortrijk,1,1,RFC Se,RFC Seraing (- 1996)
85/86,9,28 sep. 1985,20:00,Lierse,Lierse SK (- 2018),0,0,KVM,KV Mechelen
85/86,9,28 sep. 1985,20:00,VAC,VAC Beerschot (- 1999),3,1,BEV,KSK Beveren (- 2010)
85/86,9,28 sep. 1985,20:00,RCSC,R Charleroi SC,0,1,Cercle,Cercle Brugge
85/86,9,28 sep. 1985,20:00,Gent,KAA Gent,4,0,RWDM,RWD Molenbeek (- 2002)
85/86,9,28 sep. 1985,20:00,Waters,Waterschei SV THOR (- 1988),1,4,LOK,KSC Lokeren (- 2020)
85/86,9,28 sep. 1985,20:00,RSCA,RSC Anderlecht,1,0,Standard Luik,Standard Luik
85/86,9,28 sep. 1985,20:00,FCB,Club Brugge,2,0,RAFC,R Antwerp FC
85/86,9,28 sep. 1985,20:00,RFC Se,RFC Seraing (- 1996),1,1,KSVWar,KSV Waregem (- 2001)
85/86,9,29 sep. 1985,15:00,KVK,KV Kortrijk,0,1,RCL,RC Luik
85/86,10,5 okt. 1985,20:00,Standard Luik,Standard Luik,3,1,FCB,Club Brugge
85/86,10,5 okt. 1985,20:00,BEV,KSK Beveren (- 2010),2,0,RCSC,R Charleroi SC
85/86,10,5 okt. 1985,20:00,KVM,KV Mechelen,1,1,VAC,VAC Beerschot (- 1999)
85/86,10,6 okt. 1985,15:00,LOK,KSC Lokeren (- 2020),3,5,RSCA,RSC Anderlecht
85/86,10,6 okt. 1985,15:00,KSVWar,KSV Waregem (- 2001),5,0,Waters,Waterschei SV THOR (- 1988)
85/86,10,6 okt. 1985,15:00,RCL,RC Luik,1,0,RFC Se,RFC Seraing (- 1996)
85/86,10,6 okt. 1985,15:00,RWDM,RWD Molenbeek (- 2002),0,0,KVK,KV Kortrijk
85/86,10,6 okt. 1985,15:00,Cercle,Cercle Brugge,0,3,Gent,KAA Gent
85/86,10,6 okt. 1985,15:00,RAFC,R Antwerp FC,2,0,Lierse,Lierse SK (- 2018)
85/86,11,13 nov. 1985,20:00,Gent,KAA Gent,0,2,KVM,KV Mechelen
85/86,11,13 nov. 1985,20:00,RCSC,R Charleroi SC,4,1,RAFC,R Antwerp FC
85/86,11,13 nov. 1985,20:00,VAC,VAC Beerschot (- 1999),4,3,Standard Luik,Standard Luik
85/86,11,13 nov. 1985,20:00,Lierse,Lierse SK (- 2018),5,0,LOK,KSC Lokeren (- 2020)
85/86,11,13 nov. 1985,20:00,FCB,Club Brugge,3,0,KSVWar,KSV Waregem (- 2001)
85/86,11,13 nov. 1985,20:00,RCL,RC Luik,0,0,Cercle,Cercle Brugge
85/86,11,13 nov. 1985,20:00,KVK,KV Kortrijk,0,2,BEV,KSK Beveren (- 2010)
85/86,11,14 nov. 1985,19:30,RFC Se,RFC Seraing (- 1996),0,1,RWDM,RWD Molenbeek (- 2002)
85/86,11,26 nov. 1985,20:00,RSCA,RSC Anderlecht,4,1,Waters,Waterschei SV THOR (- 1988)
85/86,12,19 okt. 1985,20:00,Standard Luik,Standard Luik,2,1,Lierse,Lierse SK (- 2018)
85/86,12,19 okt. 1985,20:00,KVM,KV Mechelen,4,2,RCSC,R Charleroi SC
85/86,12,19 okt. 1985,20:00,BEV,KSK Beveren (- 2010),0,3,Gent,KAA Gent
85/86,12,19 okt. 1985,20:00,RWDM,RWD Molenbeek (- 2002),1,4,RCL,RC Luik
85/86,12,19 okt. 1985,20:00,Waters,Waterschei SV THOR (- 1988),0,1,RFC Se,RFC Seraing (- 1996)
85/86,12,20 okt. 1985,15:00,RAFC,R Antwerp FC,2,2,VAC,VAC Beerschot (- 1999)
85/86,12,20 okt. 1985,15:00,Cercle,Cercle Brugge,4,1,KVK,KV Kortrijk
85/86,12,20 okt. 1985,15:00,KSVWar,KSV Waregem (- 2001),0,1,RSCA,RSC Anderlecht
85/86,12,20 okt. 1985,15:00,LOK,KSC Lokeren (- 2020),0,2,FCB,Club Brugge
85/86,13,26 okt. 1985,20:00,VAC,VAC Beerschot (- 1999),3,0,LOK,KSC Lokeren (- 2020)
85/86,13,26 okt. 1985,20:00,RCSC,R Charleroi SC,2,1,Standard Luik,Standard Luik
85/86,13,26 okt. 1985,20:00,Gent,KAA Gent,1,0,RAFC,R Antwerp FC
85/86,13,27 okt. 1985,15:00,Lierse,Lierse SK (- 2018),0,0,KSVWar,KSV Waregem (- 2001)
85/86,13,27 okt. 1985,15:00,KVK,KV Kortrijk,2,2,KVM,KV Mechelen
85/86,13,27 okt. 1985,15:00,RCL,RC Luik,3,1,BEV,KSK Beveren (- 2010)
85/86,13,27 okt. 1985,15:00,RWDM,RWD Molenbeek (- 2002),2,4,Cercle,Cercle Brugge
85/86,13,27 okt. 1985,15:00,FCB,Club Brugge,3,0,Waters,Waterschei SV THOR (- 1988)
85/86,13,27 okt. 1985,15:00,RFC Se,RFC Seraing (- 1996),2,1,RSCA,RSC Anderlecht
85/86,14,9 nov. 1985,19:30,Standard Luik,Standard Luik,0,0,Gent,KAA Gent
85/86,14,9 nov. 1985,19:30,KVM,KV Mechelen,1,0,RCL,RC Luik
85/86,14,9 nov. 1985,19:30,Waters,Waterschei SV THOR (- 1988),1,0,Lierse,Lierse SK (- 2018)
85/86,14,9 nov. 1985,19:30,RSCA,RSC Anderlecht,0,0,FCB,Club Brugge
85/86,14,10 nov. 1985,15:00,RAFC,R Antwerp FC,1,0,KVK,KV Kortrijk
85/86,14,10 nov. 1985,15:00,LOK,KSC Lokeren (- 2020),0,1,RCSC,R Charleroi SC
85/86,14,10 nov. 1985,15:00,KSVWar,KSV Waregem (- 2001),5,1,VAC,VAC Beerschot (- 1999)
85/86,14,10 nov. 1985,15:00,Cercle,Cercle Brugge,1,1,RFC Se,RFC Seraing (- 1996)
85/86,14,10 nov. 1985,15:00,BEV,KSK Beveren (- 2010),4,1,RWDM,RWD Molenbeek (- 2002)
85/86,15,4 jan. 1986,20:00,VAC,VAC Beerschot (- 1999),3,1,Waters,Waterschei SV THOR (- 1988)
85/86,15,4 jan. 1986,20:00,RCSC,R Charleroi SC,0,1,KSVWar,KSV Waregem (- 2001)
85/86,15,5 jan. 1986,15:00,RFC Se,RFC Seraing (- 1996),1,2,FCB,Club Brugge
85/86,15,12 feb. 1986,20:00,Lierse,Lierse SK (- 2018),0,5,RSCA,RSC Anderlecht
85/86,15,12 feb. 1986,20:00,KVK,KV Kortrijk,2,1,Standard Luik,Standard Luik
85/86,15,12 feb. 1986,20:00,RWDM,RWD Molenbeek (- 2002),3,1,KVM,KV Mechelen
85/86,15,1 mrt. 1986,20:00,Gent,KAA Gent,2,1,LOK,KSC Lokeren (- 2020)
85/86,15,1 mrt. 1986,20:00,RCL,RC Luik,2,3,RAFC,R Antwerp FC
85/86,15,12 mrt. 1986,20:00,Cercle,Cercle Brugge,1,0,BEV,KSK Beveren (- 2010)
85/86,16,23 nov. 1985,20:00,KVM,KV Mechelen,2,2,Cercle,Cercle Brugge
85/86,16,23 nov. 1985,20:00,RSCA,RSC Anderlecht,1,1,VAC,VAC Beerschot (- 1999)
85/86,16,23 nov. 1985,20:00,RFC Se,RFC Seraing (- 1996),0,2,BEV,KSK Beveren (- 2010)
85/86,16,24 nov. 1985,15:00,RAFC,R Antwerp FC,1,0,RWDM,RWD Molenbeek (- 2002)
85/86,16,24 nov. 1985,15:00,Standard Luik,Standard Luik,4,0,RCL,RC Luik
85/86,16,24 nov. 1985,15:00,LOK,KSC Lokeren (- 2020),2,0,KVK,KV Kortrijk
85/86,16,24 nov. 1985,15:00,KSVWar,KSV Waregem (- 2001),3,2,Gent,KAA Gent
85/86,16,24 nov. 1985,15:00,FCB,Club Brugge,3,2,Lierse,Lierse SK (- 2018)
85/86,16,4 dec. 1985,20:00,Waters,Waterschei SV THOR (- 1988),1,1,RCSC,R Charleroi SC
85/86,17,30 nov. 1985,20:00,VAC,VAC Beerschot (- 1999),0,2,FCB,Club Brugge
85/86,17,30 nov. 1985,20:00,RCSC,R Charleroi SC,2,6,RSCA,RSC Anderlecht
85/86,17,1 dec. 1985,15:00,Lierse,Lierse SK (- 2018),1,1,RFC Se,RFC Seraing (- 1996)
85/86,17,1 dec. 1985,15:00,Gent,KAA Gent,2,0,Waters,Waterschei SV THOR (- 1988)
85/86,17,1 dec. 1985,15:00,KVK,KV Kortrijk,2,1,KSVWar,KSV Waregem (- 2001)
85/86,17,1 dec. 1985,15:00,RCL,RC Luik,3,2,LOK,KSC Lokeren (- 2020)
85/86,17,1 dec. 1985,15:00,RWDM,RWD Molenbeek (- 2002),0,0,Standard Luik,Standard Luik
85/86,17,1 dec. 1985,15:00,Cercle,Cercle Brugge,0,1,RAFC,R Antwerp FC
85/86,17,1 dec. 1985,15:00,BEV,KSK Beveren (- 2010),2,0,KVM,KV Mechelen
85/86,18,7 dec. 1985,20:00,RFC Se,RFC Seraing (- 1996),0,0,VAC,VAC Beerschot (- 1999)
85/86,18,7 dec. 1985,20:00,RSCA,RSC Anderlecht,2,1,KVK,KV Kortrijk
85/86,18,7 dec. 1985,20:00,Waters,Waterschei SV THOR (- 1988),0,0,RCL,RC Luik
85/86,18,7 dec. 1985,20:00,KSVWar,KSV Waregem (- 2001),1,0,RWDM,RWD Molenbeek (- 2002)
85/86,18,8 dec. 1985,15:00,RAFC,R Antwerp FC,1,1,KVM,KV Mechelen
85/86,18,8 dec. 1985,15:00,Lierse,Lierse SK (- 2018),0,3,RCSC,R Charleroi SC
85/86,18,8 dec. 1985,15:00,FCB,Club Brugge,1,1,Gent,KAA Gent
85/86,18,8 dec. 1985,15:00,LOK,KSC Lokeren (- 2020),2,1,Cercle,Cercle Brugge
85/86,18,8 dec. 1985,15:00,Standard Luik,Standard Luik,0,1,BEV,KSK Beveren (- 2010)
85/86,19,14 dec. 1985,20:00,VAC,VAC Beerschot (- 1999),4,1,Lierse,Lierse SK (- 2018)
85/86,19,14 dec. 1985,20:00,RCSC,R Charleroi SC,1,2,FCB,Club Brugge
85/86,19,14 dec. 1985,20:00,KVM,KV Mechelen,1,0,RFC Se,RFC Seraing (- 1996)
85/86,19,15 dec. 1985,15:00,BEV,KSK Beveren (- 2010),1,1,RAFC,R Antwerp FC
85/86,19,15 dec. 1985,15:00,Cercle,Cercle Brugge,2,2,Standard Luik,Standard Luik
85/86,19,15 dec. 1985,15:00,KVK,KV Kortrijk,3,1,Waters,Waterschei SV THOR (- 1988)
85/86,19,15 dec. 1985,15:00,Gent,KAA Gent,2,3,RSCA,RSC Anderlecht
85/86,19,15 dec. 1985,15:00,RCL,RC Luik,1,0,KSVWar,KSV Waregem (- 2001)
85/86,19,15 dec. 1985,15:00,RWDM,RWD Molenbeek (- 2002),1,2,LOK,KSC Lokeren (- 2020)
85/86,20,21 dec. 1985,20:00,RCSC,R Charleroi SC,0,1,VAC,VAC Beerschot (- 1999)
85/86,20,21 dec. 1985,20:00,KVM,KV Mechelen,0,0,Standard Luik,Standard Luik
85/86,20,22 dec. 1985,15:00,Gent,KAA Gent,3,0,Lierse,Lierse SK (- 2018)
85/86,20,22 dec. 1985,15:00,BEV,KSK Beveren (- 2010),2,2,LOK,KSC Lokeren (- 2020)
85/86,20,22 dec. 1985,15:00,Cercle,Cercle Brugge,7,2,KSVWar,KSV Waregem (- 2001)
85/86,20,22 dec. 1985,15:00,RWDM,RWD Molenbeek (- 2002),0,0,Waters,Waterschei SV THOR (- 1988)
85/86,20,22 dec. 1985,15:00,RCL,RC Luik,0,0,RSCA,RSC Anderlecht
85/86,20,22 dec. 1985,15:00,KVK,KV Kortrijk,0,1,FCB,Club Brugge
85/86,20,22 dec. 1985,15:00,RAFC,R Antwerp FC,3,1,RFC Se,RFC Seraing (- 1996)
85/86,21,11 jan. 1986,20:00,RFC Se,RFC Seraing (- 1996),0,1,RCSC,R Charleroi SC
85/86,21,11 jan. 1986,20:00,Lierse,Lierse SK (- 2018),0,1,KVK,KV Kortrijk
85/86,21,11 jan. 1986,20:00,RSCA,RSC Anderlecht,7,0,RWDM,RWD Molenbeek (- 2002)
85/86,21,11 jan. 1986,20:00,Waters,Waterschei SV THOR (- 1988),2,1,Cercle,Cercle Brugge
85/86,21,12 jan. 1986,15:00,LOK,KSC Lokeren (- 2020),2,1,KVM,KV Mechelen
85/86,21,12 jan. 1986,15:00,Standard Luik,Standard Luik,2,0,RAFC,R Antwerp FC
85/86,21,12 jan. 1986,15:00,FCB,Club Brugge,3,1,RCL,RC Luik
85/86,21,12 jan. 1986,15:00,KSVWar,KSV Waregem (- 2001),1,0,BEV,KSK Beveren (- 2010)
85/86,21,22 jan. 1986,20:00,VAC,VAC Beerschot (- 1999),1,1,Gent,KAA Gent
85/86,22,18 jan. 1986,20:00,RCL,RC Luik,5,2,Lierse,Lierse SK (- 2018)
85/86,22,18 jan. 1986,20:00,KVM,KV Mechelen,2,0,KSVWar,KSV Waregem (- 2001)
85/86,22,19 jan. 1986,15:00,KVK,KV Kortrijk,4,1,VAC,VAC Beerschot (- 1999)
85/86,22,19 jan. 1986,15:00,Gent,KAA Gent,3,1,RCSC,R Charleroi SC
85/86,22,19 jan. 1986,15:00,RAFC,R Antwerp FC,1,1,LOK,KSC Lokeren (- 2020)
85/86,22,19 jan. 1986,15:00,BEV,KSK Beveren (- 2010),1,1,Waters,Waterschei SV THOR (- 1988)
85/86,22,19 jan. 1986,15:00,Cercle,Cercle Brugge,1,1,RSCA,RSC Anderlecht
85/86,22,19 jan. 1986,15:00,RWDM,RWD Molenbeek (- 2002),1,0,FCB,Club Brugge
85/86,22,19 jan. 1986,15:00,Standard Luik,Standard Luik,3,0,RFC Se,RFC Seraing (- 1996)
85/86,23,25 jan. 1986,20:00,Waters,Waterschei SV THOR (- 1988),0,0,KVM,KV Mechelen
85/86,23,25 jan. 1986,20:00,RFC Se,RFC Seraing (- 1996),1,1,Gent,KAA Gent
85/86,23,25 jan. 1986,20:00,Lierse,Lierse SK (- 2018),1,3,RWDM,RWD Molenbeek (- 2002)
85/86,23,25 jan. 1986,20:00,RSCA,RSC Anderlecht,1,0,BEV,KSK Beveren (- 2010)
85/86,23,26 jan. 1986,15:00,KSVWar,KSV Waregem (- 2001),3,0,RAFC,R Antwerp FC
85/86,23,26 jan. 1986,15:00,LOK,KSC Lokeren (- 2020),1,4,Standard Luik,Standard Luik
85/86,23,26 jan. 1986,15:00,FCB,Club Brugge,3,1,Cercle,Cercle Brugge
85/86,23,29 jan. 1986,20:00,RCSC,R Charleroi SC,2,1,KVK,KV Kortrijk
85/86,23,26 feb. 1986,20:00,VAC,VAC Beerschot (- 1999),0,0,RCL,RC Luik
85/86,24,1 feb. 1986,20:00,Standard Luik,Standard Luik,1,1,KSVWar,KSV Waregem (- 2001)
85/86,24,2 feb. 1986,15:00,Cercle,Cercle Brugge,4,1,Lierse,Lierse SK (- 2018)
85/86,24,2 feb. 1986,15:00,RWDM,RWD Molenbeek (- 2002),1,1,VAC,VAC Beerschot (- 1999)
85/86,24,2 feb. 1986,15:00,RCL,RC Luik,3,1,RCSC,R Charleroi SC
85/86,24,2 feb. 1986,15:00,KVK,KV Kortrijk,4,0,Gent,KAA Gent
85/86,24,2 feb. 1986,15:00,RAFC,R Antwerp FC,2,0,Waters,Waterschei SV THOR (- 1988)
85/86,24,2 feb. 1986,15:00,KVM,KV Mechelen,1,3,RSCA,RSC Anderlecht
85/86,24,2 feb. 1986,15:00,BEV,KSK Beveren (- 2010),1,1,FCB,Club Brugge
85/86,24,2 feb. 1986,15:00,LOK,KSC Lokeren (- 2020),1,1,RFC Se,RFC Seraing (- 1996)
85/86,25,8 feb. 1986,20:00,RSCA,RSC Anderlecht,4,1,RAFC,R Antwerp FC
85/86,25,8 feb. 1986,20:00,Waters,Waterschei SV THOR (- 1988),0,3,Standard Luik,Standard Luik
85/86,25,8 feb. 1986,20:00,RFC Se,RFC Seraing (- 1996),2,0,KVK,KV Kortrijk
85/86,25,8 feb. 1986,20:00,Gent,KAA Gent,0,0,RCL,RC Luik
85/86,25,8 feb. 1986,20:00,RCSC,R Charleroi SC,2,2,RWDM,RWD Molenbeek (- 2002)
85/86,25,8 feb. 1986,20:00,VAC,VAC Beerschot (- 1999),0,1,Cercle,Cercle Brugge
85/86,25,8 feb. 1986,20:00,Lierse,Lierse SK (- 2018),1,1,BEV,KSK Beveren (- 2010)
85/86,25,9 feb. 1986,15:00,FCB,Club Brugge,2,2,KVM,KV Mechelen
85/86,25,9 feb. 1986,15:00,KSVWar,KSV Waregem (- 2001),3,0,LOK,KSC Lokeren (- 2020)
85/86,26,15 feb. 1986,20:00,KVM,KV Mechelen,1,1,Lierse,Lierse SK (- 2018)
85/86,26,15 feb. 1986,20:00,RCL,RC Luik,2,0,KVK,KV Kortrijk
85/86,26,16 feb. 1986,15:00,BEV,KSK Beveren (- 2010),3,0,VAC,VAC Beerschot (- 1999)
85/86,26,16 feb. 1986,15:00,Cercle,Cercle Brugge,1,1,RCSC,R Charleroi SC
85/86,26,16 feb. 1986,15:00,RWDM,RWD Molenbeek (- 2002),0,1,Gent,KAA Gent
85/86,26,16 feb. 1986,15:00,LOK,KSC Lokeren (- 2020),3,0,Waters,Waterschei SV THOR (- 1988)
85/86,26,16 feb. 1986,15:00,Standard Luik,Standard Luik,1,0,RSCA,RSC Anderlecht
85/86,26,16 feb. 1986,15:00,RAFC,R Antwerp FC,1,1,FCB,Club Brugge
85/86,26,16 feb. 1986,15:00,KSVWar,KSV Waregem (- 2001),3,1,RFC Se,RFC Seraing (- 1996)
85/86,27,22 feb. 1986,20:00,VAC,VAC Beerschot (- 1999),0,0,KVM,KV Mechelen
85/86,27,22 feb. 1986,20:00,RSCA,RSC Anderlecht,3,2,LOK,KSC Lokeren (- 2020)
85/86,27,22 feb. 1986,20:00,RCSC,R Charleroi SC,0,4,BEV,KSK Beveren (- 2010)
85/86,27,23 feb. 1986,15:00,Lierse,Lierse SK (- 2018),0,0,RAFC,R Antwerp FC
85/86,27,23 feb. 1986,15:00,FCB,Club Brugge,2,3,Standard Luik,Standard Luik
85/86,27,23 feb. 1986,15:00,KVK,KV Kortrijk,2,3,RWDM,RWD Molenbeek (- 2002)
85/86,27,23 feb. 1986,15:00,Gent,KAA Gent,1,1,Cercle,Cercle Brugge
85/86,27,1 mrt. 1986,20:00,Waters,Waterschei SV THOR (- 1988),1,0,KSVWar,KSV Waregem (- 2001)
85/86,27,1 apr. 1986,20:00,RFC Se,RFC Seraing (- 1996),0,1,RCL,RC Luik
85/86,28,8 mrt. 1986,20:00,KVM,KV Mechelen,2,2,Gent,KAA Gent
85/86,28,8 mrt. 1986,20:00,BEV,KSK Beveren (- 2010),1,1,KVK,KV Kortrijk
85/86,28,9 mrt. 1986,15:00,RAFC,R Antwerp FC,0,0,RCSC,R Charleroi SC
85/86,28,9 mrt. 1986,15:00,Standard Luik,Standard Luik,0,1,VAC,VAC Beerschot (- 1999)
