81/82,16,1,35,RSC Anderlecht,16,10,3,3,30,18,12,23,9,33
81/82,16,2,1,Royal Antwerp FC,16,9,4,3,25,11,14,22,10,31
81/82,16,3,19,KV Kortrijk,16,10,2,4,26,18,8,22,10,32
81/82,16,4,30,Lierse SK,16,9,4,3,24,18,6,22,10,31
81/82,16,5,7,KAA Gent,16,8,5,3,23,13,10,21,11,29
81/82,16,6,16,Standard Luik,16,8,5,3,23,14,9,21,11,29
81/82,16,7,2300,KSK Beveren,16,6,6,4,18,13,5,18,14,24
81/82,16,8,282,KSC Lokeren,16,7,4,5,20,16,4,18,14,25
81/82,16,9,4451,KSV Waregem,16,5,4,7,15,14,1,14,18,19
81/82,16,10,4,RFC Luik,16,5,4,7,20,20,0,14,18,19
81/82,16,11,47,RWD Molenbeek,16,6,2,8,21,25,-4,14,18,20
81/82,16,12,54,KSK Tongeren,16,5,4,7,19,24,-5,14,18,19
81/82,16,13,522,Beringen FC,16,5,4,7,15,22,-7,14,18,19
81/82,16,14,553,Waterschei SV Thor,16,4,5,7,17,28,-11,13,19,17
81/82,16,15,322,KRC Genk,16,4,4,8,11,24,-13,12,20,16
81/82,16,16,12,Cercle Brugge,16,4,3,9,21,29,-8,11,21,15
81/82,16,17,3,Club Brugge,16,3,3,10,20,29,-9,9,23,12
81/82,16,18,25,KV Mechelen,16,1,4,11,13,25,-12,6,26,7
81/82,17,1,35,RSC Anderlecht,17,11,3,3,31,18,13,25,9,36
81/82,17,2,7,KAA Gent,17,9,5,3,26,13,13,23,11,32
81/82,17,3,16,Standard Luik,17,9,5,3,25,15,10,23,11,32
81/82,17,4,1,Royal Antwerp FC,17,9,4,4,26,13,13,22,12,31
81/82,17,5,19,KV Kortrijk,17,10,2,5,26,21,5,22,12,32
81/82,17,6,30,Lierse SK,17,9,4,4,24,20,4,22,12,31
81/82,17,7,2300,KSK Beveren,17,6,7,4,19,14,5,19,15,25
81/82,17,8,282,KSC Lokeren,17,7,5,5,21,17,4,19,15,26
81/82,17,9,47,RWD Molenbeek,17,7,2,8,23,25,-2,16,18,23
81/82,17,10,522,Beringen FC,17,6,4,7,19,23,-4,16,18,22
81/82,17,11,4451,KSV Waregem,17,5,5,7,18,17,1,15,19,20
81/82,17,12,54,KSK Tongeren,17,5,5,7,22,27,-5,15,19,20
81/82,17,13,553,Waterschei SV Thor,17,5,5,7,20,30,-10,15,19,20
81/82,17,14,4,RFC Luik,17,5,4,8,21,24,-3,14,20,19
81/82,17,15,322,KRC Genk,17,4,5,8,11,24,-13,13,21,17
81/82,17,16,12,Cercle Brugge,17,4,3,10,23,32,-9,11,23,15
81/82,17,17,3,Club Brugge,17,3,4,10,20,29,-9,10,24,13
81/82,17,18,25,KV Mechelen,17,1,4,12,13,26,-13,6,28,7
81/82,18,1,7,KAA Gent,18,10,5,3,28,14,14,25,11,35
81/82,18,2,35,RSC Anderlecht,18,11,3,4,32,20,12,25,11,36
81/82,18,3,16,Standard Luik,18,10,5,3,27,16,11,25,11,35
81/82,18,4,1,Royal Antwerp FC,18,10,4,4,27,13,14,24,12,34
81/82,18,5,19,KV Kortrijk,18,10,2,6,27,24,3,22,14,32
81/82,18,6,30,Lierse SK,18,9,4,5,26,23,3,22,14,31
81/82,18,7,2300,KSK Beveren,18,7,7,4,22,15,7,21,15,28
81/82,18,8,282,KSC Lokeren,18,7,5,6,21,18,3,19,17,26
81/82,18,9,47,RWD Molenbeek,18,8,2,8,27,25,2,18,18,26
81/82,18,10,4451,KSV Waregem,18,6,5,7,21,19,2,17,19,23
81/82,18,11,553,Waterschei SV Thor,18,6,5,7,22,31,-9,17,19,23
81/82,18,12,522,Beringen FC,18,6,4,8,20,26,-6,16,20,22
81/82,18,13,54,KSK Tongeren,18,5,5,8,22,31,-9,15,21,20
81/82,18,14,4,RFC Luik,18,5,4,9,21,28,-7,14,22,19
81/82,18,15,12,Cercle Brugge,18,5,3,10,27,32,-5,13,23,18
81/82,18,16,322,KRC Genk,18,4,5,9,12,26,-14,13,23,17
81/82,18,17,3,Club Brugge,18,3,4,11,21,31,-10,10,26,13
81/82,18,18,25,KV Mechelen,18,2,4,12,16,27,-11,8,28,10
81/82,19,1,7,KAA Gent,19,10,6,3,28,14,14,26,12,36
81/82,19,2,35,RSC Anderlecht,19,11,4,4,33,21,12,26,12,37
81/82,19,3,16,Standard Luik,19,10,6,3,28,17,11,26,12,36
81/82,19,4,1,Royal Antwerp FC,19,10,5,4,27,13,14,25,13,35
81/82,19,5,30,Lierse SK,19,10,4,5,28,23,5,24,14,34
81/82,19,6,2300,KSK Beveren,19,8,7,4,24,16,8,23,15,31
81/82,19,7,19,KV Kortrijk,19,10,3,6,27,24,3,23,15,33
81/82,19,8,282,KSC Lokeren,19,8,5,6,27,20,7,21,17,29
81/82,19,9,4451,KSV Waregem,19,6,6,7,21,19,2,18,20,24
81/82,19,10,47,RWD Molenbeek,19,8,2,9,28,27,1,18,20,26
81/82,19,11,553,Waterschei SV Thor,19,6,6,7,22,31,-9,18,20,24
81/82,19,12,522,Beringen FC,19,6,5,8,20,26,-6,17,21,23
81/82,19,13,54,KSK Tongeren,19,5,6,8,22,31,-9,16,22,21
81/82,19,14,4,RFC Luik,19,5,5,9,21,28,-7,15,23,20
81/82,19,15,322,KRC Genk,19,5,5,9,14,27,-13,15,23,20
81/82,19,16,12,Cercle Brugge,19,5,3,11,29,38,-9,13,25,18
81/82,19,17,3,Club Brugge,19,3,4,12,22,33,-11,10,28,13
81/82,19,18,25,KV Mechelen,19,2,4,13,16,29,-13,8,30,10
81/82,20,1,35,RSC Anderlecht,20,12,4,4,37,21,16,28,12,40
81/82,20,2,1,Royal Antwerp FC,20,11,5,4,29,13,16,27,13,38
81/82,20,3,7,KAA Gent,20,10,7,3,28,14,14,27,13,37
81/82,20,4,16,Standard Luik,20,10,7,3,30,19,11,27,13,37
81/82,20,5,30,Lierse SK,20,10,5,5,30,25,5,25,15,35
81/82,20,6,19,KV Kortrijk,20,11,3,6,28,24,4,25,15,36
81/82,20,7,2300,KSK Beveren,20,8,7,5,25,18,7,23,17,31
81/82,20,8,282,KSC Lokeren,20,8,6,6,29,22,7,22,18,30
81/82,20,9,4451,KSV Waregem,20,7,6,7,22,19,3,20,20,27
81/82,20,10,47,RWD Molenbeek,20,9,2,9,30,28,2,20,20,29
81/82,20,11,553,Waterschei SV Thor,20,6,6,8,22,32,-10,18,22,24
81/82,20,12,522,Beringen FC,20,6,5,9,20,28,-8,17,23,23
81/82,20,13,54,KSK Tongeren,20,5,6,9,22,35,-13,16,24,21
81/82,20,14,322,KRC Genk,20,5,6,9,14,27,-13,16,24,21
81/82,20,15,4,RFC Luik,20,5,5,10,21,29,-8,15,25,20
81/82,20,16,12,Cercle Brugge,20,5,4,11,31,40,-9,14,26,19
81/82,20,17,3,Club Brugge,20,4,4,12,25,33,-8,12,28,16
81/82,20,18,25,KV Mechelen,20,2,4,14,16,32,-16,8,32,10
81/82,21,1,35,RSC Anderlecht,21,13,4,4,38,21,17,30,12,43
81/82,21,2,7,KAA Gent,21,10,8,3,28,14,14,28,14,38
81/82,21,3,16,Standard Luik,21,10,8,3,31,20,11,28,14,38
81/82,21,4,1,Royal Antwerp FC,21,11,5,5,29,14,15,27,15,38
81/82,21,5,30,Lierse SK,21,11,5,5,31,25,6,27,15,38
81/82,21,6,19,KV Kortrijk,21,11,4,6,29,25,4,26,16,37
81/82,21,7,2300,KSK Beveren,21,9,7,5,26,18,8,25,17,34
81/82,21,8,282,KSC Lokeren,21,9,6,6,34,24,10,24,18,33
81/82,21,9,4451,KSV Waregem,21,7,7,7,23,20,3,21,21,28
81/82,21,10,47,RWD Molenbeek,21,9,3,9,30,28,2,21,21,30
81/82,21,11,553,Waterschei SV Thor,21,6,6,9,24,37,-13,18,24,24
81/82,21,12,522,Beringen FC,21,6,5,10,20,30,-10,17,25,23
81/82,21,13,54,KSK Tongeren,21,5,7,9,23,36,-13,17,25,22
81/82,21,14,322,KRC Genk,21,5,6,10,14,28,-14,16,26,21
81/82,21,15,12,Cercle Brugge,21,5,5,11,32,41,-9,15,27,20
81/82,21,16,4,RFC Luik,21,5,5,11,21,30,-9,15,27,20
81/82,21,17,3,Club Brugge,21,4,5,12,26,34,-8,13,29,17
81/82,21,18,25,KV Mechelen,21,3,4,14,18,32,-14,10,32,13
81/82,22,1,35,RSC Anderlecht,22,13,5,4,38,21,17,31,13,44
81/82,22,2,7,KAA Gent,22,11,8,3,30,15,15,30,14,41
81/82,22,3,16,Standard Luik,22,11,8,3,34,20,14,30,14,41
81/82,22,4,1,Royal Antwerp FC,22,11,5,6,29,16,13,27,17,38
81/82,22,5,19,KV Kortrijk,22,11,5,6,29,25,4,27,17,38
81/82,22,6,30,Lierse SK,22,11,5,6,31,28,3,27,17,38
81/82,22,7,282,KSC Lokeren,22,10,6,6,37,25,12,26,18,36
81/82,22,8,2300,KSK Beveren,22,9,8,5,26,18,8,26,18,35
81/82,22,9,4451,KSV Waregem,22,7,7,8,24,22,2,21,23,28
81/82,22,10,47,RWD Molenbeek,22,9,3,10,30,29,1,21,23,30
81/82,22,11,553,Waterschei SV Thor,22,7,6,9,26,37,-11,20,24,27
81/82,22,12,4,RFC Luik,22,6,5,11,23,30,-7,17,27,23
81/82,22,13,522,Beringen FC,22,6,5,11,20,32,-12,17,27,23
81/82,22,14,322,KRC Genk,22,5,7,10,14,28,-14,17,27,22
81/82,22,15,54,KSK Tongeren,22,5,7,10,24,39,-15,17,27,22
81/82,22,16,12,Cercle Brugge,22,5,6,11,34,43,-9,16,28,21
81/82,22,17,3,Club Brugge,22,4,6,12,28,36,-8,14,30,18
81/82,22,18,25,KV Mechelen,22,4,4,14,19,32,-13,12,32,16
81/82,23,1,35,RSC Anderlecht,23,13,6,4,39,22,17,32,14,45
81/82,23,2,7,KAA Gent,23,11,9,3,30,15,15,31,15,42
81/82,23,3,16,Standard Luik,23,11,9,3,34,20,14,31,15,42
81/82,23,4,19,KV Kortrijk,23,11,6,6,29,25,4,28,18,39
81/82,23,5,282,KSC Lokeren,23,10,7,6,38,26,12,27,19,37
81/82,23,6,1,Royal Antwerp FC,23,11,5,7,30,18,12,27,19,38
81/82,23,7,2300,KSK Beveren,23,9,9,5,26,18,8,27,19,36
81/82,23,8,30,Lierse SK,23,11,5,7,31,32,-1,27,19,38
81/82,23,9,4451,KSV Waregem,23,7,8,8,24,22,2,22,24,29
81/82,23,10,47,RWD Molenbeek,23,9,4,10,30,29,1,22,24,31
81/82,23,11,553,Waterschei SV Thor,23,8,6,9,30,37,-7,22,24,30
81/82,23,12,4,RFC Luik,23,7,5,11,28,32,-4,19,27,26
81/82,23,13,322,KRC Genk,23,6,7,10,17,29,-12,19,27,25
81/82,23,14,522,Beringen FC,23,6,6,11,21,33,-12,18,28,24
81/82,23,15,12,Cercle Brugge,23,5,7,11,35,44,-9,17,29,22
81/82,23,16,54,KSK Tongeren,23,5,7,11,25,42,-17,17,29,22
81/82,23,17,3,Club Brugge,23,5,6,12,30,37,-7,16,30,21
81/82,23,18,25,KV Mechelen,23,4,4,15,21,37,-16,12,34,16
81/82,24,1,35,RSC Anderlecht,24,14,6,4,41,22,19,34,14,48
81/82,24,2,16,Standard Luik,24,12,9,3,37,21,16,33,15,45
81/82,24,3,7,KAA Gent,24,11,9,4,30,16,14,31,17,42
81/82,24,4,282,KSC Lokeren,24,11,7,6,39,26,13,29,19,40
81/82,24,5,1,Royal Antwerp FC,24,12,5,7,31,18,13,29,19,41
81/82,24,6,19,KV Kortrijk,24,11,6,7,29,26,3,28,20,39
81/82,24,7,2300,KSK Beveren,24,9,9,6,26,19,7,27,21,36
81/82,24,8,30,Lierse SK,24,11,5,8,31,34,-3,27,21,38
81/82,24,9,4451,KSV Waregem,24,8,8,8,25,22,3,24,24,32
81/82,24,10,553,Waterschei SV Thor,24,8,7,9,32,39,-7,23,25,31
81/82,24,11,47,RWD Molenbeek,24,9,4,11,30,30,0,22,26,31
81/82,24,12,12,Cercle Brugge,24,6,7,11,38,44,-6,19,29,25
81/82,24,13,4,RFC Luik,24,7,5,12,28,35,-7,19,29,26
81/82,24,14,322,KRC Genk,24,6,7,11,17,30,-13,19,29,25
81/82,24,15,54,KSK Tongeren,24,6,7,11,26,42,-16,19,29,25
81/82,24,16,522,Beringen FC,24,6,6,12,22,36,-14,18,30,24
81/82,24,17,3,Club Brugge,24,5,7,12,32,39,-7,17,31,22
81/82,24,18,25,KV Mechelen,24,5,4,15,22,37,-15,14,34,19
81/82,25,1,35,RSC Anderlecht,25,14,7,4,43,24,19,35,15,49
81/82,25,2,16,Standard Luik,25,13,9,3,40,21,19,35,15,48
81/82,25,3,7,KAA Gent,25,11,10,4,30,16,14,32,18,43
81/82,25,4,282,KSC Lokeren,25,11,8,6,40,27,13,30,20,41
81/82,25,5,1,Royal Antwerp FC,25,12,6,7,31,18,13,30,20,42
81/82,25,6,2300,KSK Beveren,25,10,9,6,31,20,11,29,21,39
81/82,25,7,19,KV Kortrijk,25,11,7,7,30,27,3,29,21,40
81/82,25,8,30,Lierse SK,25,12,5,8,36,35,1,29,21,41
81/82,25,9,47,RWD Molenbeek,25,10,4,11,33,30,3,24,26,34
81/82,25,10,4451,KSV Waregem,25,8,8,9,25,23,2,24,26,32
81/82,25,11,553,Waterschei SV Thor,25,8,7,10,33,41,-8,23,27,31
81/82,25,12,4,RFC Luik,25,8,5,12,30,36,-6,21,29,29
81/82,25,13,322,KRC Genk,25,7,7,11,18,30,-12,21,29,28
81/82,25,14,12,Cercle Brugge,25,6,7,12,38,47,-9,19,31,25
81/82,25,15,522,Beringen FC,25,6,7,12,24,38,-14,19,31,25
81/82,25,16,54,KSK Tongeren,25,6,7,12,27,47,-20,19,31,25
81/82,25,17,3,Club Brugge,25,5,7,13,32,42,-10,17,33,22
81/82,25,18,25,KV Mechelen,25,5,4,16,23,42,-19,14,36,19
81/82,26,1,35,RSC Anderlecht,26,15,7,4,45,25,20,37,15,52
81/82,26,2,16,Standard Luik,26,13,10,3,40,21,19,36,16,49
81/82,26,3,7,KAA Gent,26,11,11,4,30,16,14,33,19,44
81/82,26,4,282,KSC Lokeren,26,12,8,6,44,27,17,32,20,44
81/82,26,5,1,Royal Antwerp FC,26,13,6,7,33,18,15,32,20,45
81/82,26,6,2300,KSK Beveren,26,10,9,7,31,22,9,29,23,39
81/82,26,7,19,KV Kortrijk,26,11,7,8,30,28,2,29,23,40
81/82,26,8,30,Lierse SK,26,12,5,9,36,39,-3,29,23,41
81/82,26,9,4451,KSV Waregem,26,9,8,9,26,23,3,26,26,35
81/82,26,10,553,Waterschei SV Thor,26,9,7,10,35,42,-7,25,27,34
81/82,26,11,47,RWD Molenbeek,26,10,4,12,34,32,2,24,28,34
81/82,26,12,322,KRC Genk,26,8,7,11,19,30,-11,23,29,31
81/82,26,13,4,RFC Luik,26,8,6,12,30,36,-6,22,30,30
81/82,26,14,54,KSK Tongeren,26,7,7,12,28,47,-19,21,31,28
81/82,26,15,12,Cercle Brugge,26,6,8,12,38,47,-9,20,32,26
81/82,26,16,522,Beringen FC,26,6,7,13,24,39,-15,19,33,25
81/82,26,17,3,Club Brugge,26,5,7,14,33,44,-11,17,35,22
81/82,26,18,25,KV Mechelen,26,5,4,17,23,43,-20,14,38,19
81/82,27,1,35,RSC Anderlecht,27,16,7,4,48,25,23,39,15,55
81/82,27,2,16,Standard Luik,27,14,10,3,43,22,21,38,16,52
81/82,27,3,7,KAA Gent,27,12,11,4,32,16,16,35,19,47
81/82,27,4,282,KSC Lokeren,27,13,8,6,46,27,19,34,20,47
81/82,27,5,1,Royal Antwerp FC,27,13,7,7,34,19,15,33,21,46
81/82,27,6,19,KV Kortrijk,27,11,8,8,32,30,2,30,24,41
81/82,27,7,30,Lierse SK,27,12,6,9,38,41,-3,30,24,42
81/82,27,8,2300,KSK Beveren,27,10,9,8,32,24,8,29,25,39
81/82,27,9,4451,KSV Waregem,27,9,9,9,27,24,3,27,27,36
81/82,27,10,553,Waterschei SV Thor,27,9,7,11,35,44,-9,25,29,34
81/82,27,11,322,KRC Genk,27,9,7,11,22,31,-9,25,29,34
81/82,27,12,47,RWD Molenbeek,27,10,4,13,35,35,0,24,30,34
81/82,27,13,12,Cercle Brugge,27,7,8,12,40,48,-8,22,32,29
81/82,27,14,4,RFC Luik,27,8,6,13,30,39,-9,22,32,30
81/82,27,15,54,KSK Tongeren,27,7,8,12,28,47,-19,22,32,29
81/82,27,16,522,Beringen FC,27,6,7,14,24,41,-17,19,35,25
81/82,27,17,3,Club Brugge,27,5,8,14,33,44,-11,18,36,23
81/82,27,18,25,KV Mechelen,27,5,4,18,24,46,-22,14,40,19
81/82,28,1,16,Standard Luik,28,15,10,3,46,23,23,40,16,55
81/82,28,2,35,RSC Anderlecht,28,16,7,5,48,26,22,39,17,55
81/82,28,3,1,Royal Antwerp FC,28,14,7,7,37,19,18,35,21,49
81/82,28,4,7,KAA Gent,28,12,11,5,33,19,14,35,21,47
81/82,28,5,282,KSC Lokeren,28,13,8,7,46,29,17,34,22,47
81/82,28,6,19,KV Kortrijk,28,12,8,8,36,30,6,32,24,44
81/82,28,7,30,Lierse SK,28,13,6,9,41,42,-1,32,24,45
81/82,28,8,2300,KSK Beveren,28,11,9,8,33,24,9,31,25,42
81/82,28,9,4451,KSV Waregem,28,9,9,10,28,26,2,27,29,36
81/82,28,10,47,RWD Molenbeek,28,11,4,13,36,35,1,26,30,37
81/82,28,11,553,Waterschei SV Thor,28,9,7,12,35,45,-10,25,31,34
81/82,28,12,322,KRC Genk,28,9,7,12,23,34,-11,25,31,34
81/82,28,13,12,Cercle Brugge,28,8,8,12,42,49,-7,24,32,32
81/82,28,14,4,RFC Luik,28,9,6,13,33,40,-7,24,32,33
81/82,28,15,54,KSK Tongeren,28,7,8,13,29,50,-21,22,34,29
81/82,28,16,3,Club Brugge,28,6,8,14,35,44,-9,20,36,26
81/82,28,17,522,Beringen FC,28,6,7,15,24,45,-21,19,37,25
81/82,28,18,25,KV Mechelen,28,5,4,19,24,49,-25,14,42,19
81/82,29,1,16,Standard Luik,29,15,10,4,48,26,22,40,18,55
81/82,29,2,35,RSC Anderlecht,29,16,7,6,48,27,21,39,19,55
81/82,29,3,7,KAA Gent,29,13,11,5,34,19,15,37,21,50
81/82,29,4,282,KSC Lokeren,29,14,8,7,50,29,21,36,22,50
81/82,29,5,1,Royal Antwerp FC,29,14,8,7,37,19,18,36,22,50
81/82,29,6,2300,KSK Beveren,29,12,9,8,36,26,10,33,25,45
81/82,29,7,19,KV Kortrijk,29,12,8,9,36,31,5,32,26,44
81/82,29,8,30,Lierse SK,29,13,6,10,42,44,-2,32,26,45
81/82,29,9,4451,KSV Waregem,29,9,9,11,28,27,1,27,31,36
81/82,29,10,553,Waterschei SV Thor,29,10,7,12,36,45,-9,27,31,37
81/82,29,11,47,RWD Molenbeek,29,11,4,14,36,38,-2,26,32,37
81/82,29,12,322,KRC Genk,29,9,8,12,23,34,-11,26,32,35
81/82,29,13,12,Cercle Brugge,29,8,8,13,43,51,-8,24,34,32
81/82,29,14,4,RFC Luik,29,9,6,14,33,44,-11,24,34,33
81/82,29,15,54,KSK Tongeren,29,8,8,13,32,50,-18,24,34,32
81/82,29,16,3,Club Brugge,29,7,8,14,36,44,-8,22,36,29
81/82,29,17,522,Beringen FC,29,7,7,15,26,46,-20,21,37,28
81/82,29,18,25,KV Mechelen,29,6,4,19,26,50,-24,16,42,22
81/82,30,1,16,Standard Luik,30,16,10,4,54,26,28,42,18,58
81/82,30,2,35,RSC Anderlecht,30,17,7,6,51,27,24,41,19,58
81/82,30,3,1,Royal Antwerp FC,30,15,8,7,39,20,19,38,22,53
81/82,30,4,7,KAA Gent,30,13,12,5,34,19,15,38,22,51
81/82,30,5,282,KSC Lokeren,30,14,9,7,50,29,21,37,23,51
81/82,30,6,19,KV Kortrijk,30,13,8,9,38,32,6,34,26,47
81/82,30,7,2300,KSK Beveren,30,12,9,9,36,27,9,33,27,45
81/82,30,8,30,Lierse SK,30,13,7,10,43,45,-2,33,27,46
81/82,30,9,4451,KSV Waregem,30,9,9,12,28,30,-2,27,33,36
81/82,30,10,553,Waterschei SV Thor,30,10,7,13,37,47,-10,27,33,37
81/82,30,11,12,Cercle Brugge,30,9,8,13,51,51,0,26,34,35
81/82,30,12,47,RWD Molenbeek,30,11,4,15,37,40,-3,26,34,37
81/82,30,13,54,KSK Tongeren,30,9,8,13,33,50,-17,26,34,35
81/82,30,14,322,KRC Genk,30,9,8,13,23,42,-19,26,34,35
81/82,30,15,4,RFC Luik,30,9,7,14,34,45,-11,25,35,34
81/82,30,16,522,Beringen FC,30,8,7,15,27,46,-19,23,37,31
81/82,30,17,3,Club Brugge,30,7,8,15,36,45,-9,22,38,29
81/82,30,18,25,KV Mechelen,30,6,4,20,26,56,-30,16,44,22
81/82,31,1,16,Standard Luik,31,16,10,5,54,27,27,42,20,58
81/82,31,2,35,RSC Anderlecht,31,17,7,7,51,30,21,41,21,58
81/82,31,3,1,Royal Antwerp FC,31,16,8,7,43,21,22,40,22,56
81/82,31,4,7,KAA Gent,31,14,12,5,35,19,16,40,22,54
81/82,31,5,282,KSC Lokeren,31,14,10,7,51,30,21,38,24,52
81/82,31,6,2300,KSK Beveren,31,13,9,9,39,27,12,35,27,48
81/82,31,7,19,KV Kortrijk,31,13,9,9,38,32,6,35,27,48
81/82,31,8,30,Lierse SK,31,13,7,11,43,46,-3,33,29,46
81/82,31,9,4451,KSV Waregem,31,10,9,12,29,30,-1,29,33,39
81/82,31,10,553,Waterschei SV Thor,31,10,8,13,38,48,-10,28,34,38
81/82,31,11,47,RWD Molenbeek,31,11,5,15,38,41,-3,27,35,38
81/82,31,12,322,KRC Genk,31,9,9,13,23,42,-19,27,35,36
81/82,31,13,12,Cercle Brugge,31,9,8,14,52,55,-3,26,36,35
81/82,31,14,4,RFC Luik,31,9,8,14,34,45,-11,26,36,35
81/82,31,15,54,KSK Tongeren,31,9,8,14,33,51,-18,26,36,35
81/82,31,16,3,Club Brugge,31,8,8,15,37,45,-8,24,38,32
81/82,31,17,522,Beringen FC,31,8,8,15,27,46,-19,24,38,32
81/82,31,18,25,KV Mechelen,31,6,5,20,27,57,-30,17,45,23
81/82,32,1,16,Standard Luik,32,17,10,5,55,27,28,44,20,61
81/82,32,2,35,RSC Anderlecht,32,18,7,7,53,30,23,43,21,61
81/82,32,3,7,KAA Gent,32,14,13,5,35,19,16,41,23,55
81/82,32,4,282,KSC Lokeren,32,15,10,7,53,31,22,40,24,55
81/82,32,5,1,Royal Antwerp FC,32,16,8,8,43,22,21,40,24,56
81/82,32,6,19,KV Kortrijk,32,13,10,9,38,32,6,36,28,49
81/82,32,7,2300,KSK Beveren,32,13,9,10,40,29,11,35,29,48
81/82,32,8,30,Lierse SK,32,13,8,11,45,48,-3,34,30,47
81/82,32,9,4451,KSV Waregem,32,10,9,13,30,32,-2,29,35,39
81/82,32,10,12,Cercle Brugge,32,10,8,14,56,57,-1,28,36,38
81/82,32,11,47,RWD Molenbeek,32,11,6,15,40,43,-3,28,36,39
81/82,32,12,553,Waterschei SV Thor,32,10,8,14,40,52,-12,28,36,38
81/82,32,13,54,KSK Tongeren,32,10,8,14,35,52,-17,28,36,38
81/82,32,14,322,KRC Genk,32,9,9,14,23,46,-23,27,37,36
81/82,32,15,3,Club Brugge,32,9,8,15,41,45,-4,26,38,35
81/82,32,16,4,RFC Luik,32,9,8,15,35,49,-14,26,38,35
81/82,32,17,522,Beringen FC,32,9,8,15,31,47,-16,26,38,35
81/82,32,18,25,KV Mechelen,32,6,5,21,27,59,-32,17,47,23
81/82,33,1,16,Standard Luik,33,18,10,5,56,27,29,46,20,64
81/82,33,2,35,RSC Anderlecht,33,18,8,7,53,30,23,44,22,62
81/82,33,3,7,KAA Gent,33,15,13,5,36,19,17,43,23,58
81/82,33,4,282,KSC Lokeren,33,16,10,7,54,31,23,42,24,58
81/82,33,5,1,Royal Antwerp FC,33,16,9,8,43,22,21,41,25,57
81/82,33,6,2300,KSK Beveren,33,14,9,10,43,29,14,37,29,51
81/82,33,7,19,KV Kortrijk,33,13,10,10,38,35,3,36,30,49
81/82,33,8,30,Lierse SK,33,13,8,12,45,49,-4,34,32,47
81/82,33,9,553,Waterschei SV Thor,33,11,8,14,43,52,-9,30,36,41
81/82,33,10,54,KSK Tongeren,33,11,8,14,39,52,-13,30,36,41
81/82,33,11,47,RWD Molenbeek,33,11,7,15,41,44,-3,29,37,40
81/82,33,12,4451,KSV Waregem,33,10,9,14,30,33,-3,29,37,39
81/82,33,13,12,Cercle Brugge,33,10,8,15,56,58,-2,28,38,38
81/82,33,14,4,RFC Luik,33,10,8,15,36,49,-13,28,38,38
81/82,33,15,522,Beringen FC,33,9,9,15,32,48,-16,27,39,36
81/82,33,16,322,KRC Genk,33,9,9,15,23,49,-26,27,39,36
81/82,33,17,3,Club Brugge,33,9,8,16,41,46,-5,26,40,35
81/82,33,18,25,KV Mechelen,33,6,5,22,27,63,-36,17,49,23
81/82,34,1,16,Standard Luik,34,19,10,5,59,28,31,48,20,67
81/82,34,2,35,RSC Anderlecht,34,19,8,7,56,31,25,46,22,65
81/82,34,3,7,KAA Gent,34,16,13,5,38,20,18,45,23,61
81/82,34,4,282,KSC Lokeren,34,17,10,7,56,32,24,44,24,61
81/82,34,5,1,Royal Antwerp FC,34,17,9,8,45,23,22,43,25,60
81/82,34,6,19,KV Kortrijk,34,14,10,10,39,35,4,38,30,52
81/82,34,7,2300,KSK Beveren,34,14,9,11,45,33,12,37,31,51
81/82,34,8,30,Lierse SK,34,14,8,12,49,51,-2,36,32,50
81/82,34,9,553,Waterschei SV Thor,34,11,8,15,44,55,-11,30,38,41
81/82,34,10,54,KSK Tongeren,34,11,8,15,40,54,-14,30,38,41
81/82,34,11,4451,KSV Waregem,34,10,9,15,30,34,-4,29,39,39
81/82,34,12,47,RWD Molenbeek,34,11,7,16,41,49,-8,29,39,40
81/82,34,13,322,KRC Genk,34,10,9,15,24,49,-25,29,39,39
81/82,34,14,3,Club Brugge,34,10,8,16,46,46,0,28,40,38
81/82,34,15,12,Cercle Brugge,34,10,8,16,57,61,-4,28,40,38
81/82,34,16,4,RFC Luik,34,10,8,16,36,50,-14,28,40,38
81/82,34,17,522,Beringen FC,34,9,9,16,33,50,-17,27,41,36
81/82,34,18,25,KV Mechelen,34,6,5,23,28,65,-37,17,51,23
82/83,1,1,35,RSC Anderlecht,1,1,0,0,4,2,2,2,0,3
82/83,1,2,4451,KSV Waregem,1,1,0,0,2,0,2,2,0,3
82/83,1,2,2300,KSK Beveren,1,1,0,0,2,0,2,2,0,3
82/83,1,2,1,Royal Antwerp FC,1,1,0,0,2,0,2,2,0,3
82/83,1,5,16,Standard Luik,1,1,0,0,2,1,1,2,0,3
82/83,1,5,47,RWD Molenbeek,1,1,0,0,2,1,1,2,0,3
82/83,1,7,30,Lierse SK,1,1,0,0,1,0,1,2,0,3
82/83,1,7,13,Beerschot,1,1,0,0,1,0,1,2,0,3
82/83,1,9,4,RFC Luik,1,0,1,0,0,0,0,1,1,1
82/83,1,19,17,RFC Seraing,1,0,1,0,0,0,0,1,1,1
82/83,1,11,3,Club Brugge,1,0,0,1,1,2,-1,0,2,0
82/83,1,11,7,KAA Gent,1,0,0,1,1,2,-1,0,2,0
82/83,1,13,54,KSK Tongeren,1,0,0,1,0,1,-1,0,2,0
82/83,1,13,322,KRC Genk,1,0,0,1,0,1,-1,0,2,0
82/83,1,15,12,Cercle Brugge,1,0,0,1,2,4,-2,0,2,0
82/83,1,16,19,KV Kortrijk,1,0,0,1,0,2,-2,0,2,0
82/83,1,16,282,KSC Lokeren,1,0,0,1,0,2,-2,0,2,0
