4009899,67/68,3,17/09/1967,15:00,RFC Luik,1,1,Beringen FC (- 2002)
4009900,67/68,3,17/09/1967,15:00,KV Mechelen,1,2,SK Beveren-Waes
4009901,67/68,3,17/09/1967,15:00,Sint-Truidense VV,2,1,Club Brugge
4009902,67/68,3,17/09/1967,15:00,Royal Racing White Brüssel,3,1,Olympic Charleroi
4009903,67/68,3,17/09/1967,15:00,Lierse SK (- 2018),2,2,Standard Luik
4009904,67/68,3,17/09/1967,15:00,R Charleroi SC,1,3,RSC Anderlecht
4009905,67/68,3,17/09/1967,15:00,R Antwerp FC,2,5,Daring Club Brussel
4009906,67/68,3,17/09/1967,15:00,KSV Waregem (- 2001),0,0,Royal Beerschot AC
4009907,67/68,4,23/09/1967,19:30,RSC Anderlecht,5,0,KSV Waregem (- 2001)
4009908,67/68,4,24/09/1967,15:00,Standard Luik,2,2,Sint-Truidense VV
4009909,67/68,4,24/09/1967,15:00,SK Beveren-Waes,0,1,R Antwerp FC
4009910,67/68,4,24/09/1967,15:00,Royal Beerschot AC,2,4,Lierse SK (- 2018)
4009911,67/68,4,24/09/1967,15:00,Beringen FC (- 2002),4,3,Royal Racing White Brüssel
4009912,67/68,4,24/09/1967,15:00,Club Brugge,1,0,R Charleroi SC
4009913,67/68,4,24/09/1967,15:00,Daring Club Brussel,3,1,RFC Luik
4009914,67/68,4,24/09/1967,15:00,Olympic Charleroi,0,0,KV Mechelen
4009915,67/68,5,1/10/1967,15:00,KV Mechelen,1,2,Standard Luik
4009916,67/68,5,1/10/1967,15:00,RFC Luik,0,3,RSC Anderlecht
4009917,67/68,5,1/10/1967,15:00,R Antwerp FC,3,1,Sint-Truidense VV
4009918,67/68,5,1/10/1967,15:00,Beringen FC (- 2002),0,0,Royal Beerschot AC
4009919,67/68,5,1/10/1967,15:00,KSV Waregem (- 2001),2,4,SK Beveren-Waes
4009920,67/68,5,1/10/1967,15:00,Lierse SK (- 2018),3,1,Club Brugge
4009921,67/68,5,1/10/1967,15:00,Olympic Charleroi,0,3,R Charleroi SC
4009922,67/68,5,1/10/1967,15:00,Royal Racing White Brüssel,2,0,Daring Club Brussel
4009923,67/68,6,14/10/1967,19:30,RSC Anderlecht,2,0,Lierse SK (- 2018)
4009924,67/68,6,15/10/1967,15:00,Standard Luik,2,1,RFC Luik
4009925,67/68,6,15/10/1967,15:00,R Antwerp FC,0,0,Royal Beerschot AC
4009926,67/68,6,15/10/1967,15:00,SK Beveren-Waes,1,1,Beringen FC (- 2002)
4009927,67/68,6,15/10/1967,15:00,Club Brugge,3,0,Olympic Charleroi
4009928,67/68,6,15/10/1967,15:00,R Charleroi SC,1,3,Royal Racing White Brüssel
4009929,67/68,6,15/10/1967,15:00,Daring Club Brussel,1,0,KV Mechelen
4009930,67/68,6,15/10/1967,15:00,Sint-Truidense VV,0,1,KSV Waregem (- 2001)
4009931,67/68,7,22/10/1967,15:00,Royal Racing White Brüssel,0,1,Standard Luik
4009932,67/68,7,22/10/1967,15:00,Royal Beerschot AC,2,0,RSC Anderlecht
4009933,67/68,7,22/10/1967,15:00,KV Mechelen,2,0,R Antwerp FC
4009934,67/68,7,22/10/1967,15:00,Beringen FC (- 2002),2,1,Sint-Truidense VV
4009935,67/68,7,22/10/1967,15:00,Olympic Charleroi,0,2,SK Beveren-Waes
4009936,67/68,7,22/10/1967,15:00,RFC Luik,0,2,Club Brugge
4009937,67/68,7,22/10/1967,15:00,KSV Waregem (- 2001),1,1,R Charleroi SC
4009938,67/68,7,22/10/1967,15:00,Lierse SK (- 2018),2,1,Daring Club Brussel
4009939,67/68,8,5/11/1967,15:00,Standard Luik,0,0,RSC Anderlecht
4009940,67/68,8,5/11/1967,15:00,R Antwerp FC,1,2,Beringen FC (- 2002)
4009941,67/68,8,5/11/1967,15:00,Sint-Truidense VV,3,0,Royal Beerschot AC
4009942,67/68,8,5/11/1967,15:00,SK Beveren-Waes,2,1,RFC Luik
4009943,67/68,8,5/11/1967,15:00,Club Brugge,0,0,Royal Racing White Brüssel
4009944,67/68,8,5/11/1967,15:00,R Charleroi SC,4,2,Lierse SK (- 2018)
4009945,67/68,8,5/11/1967,15:00,Daring Club Brussel,1,0,Olympic Charleroi
4009946,67/68,8,5/11/1967,15:00,KV Mechelen,0,1,KSV Waregem (- 2001)
4009947,67/68,9,11/11/1967,20:00,RFC Luik,2,1,Olympic Charleroi
4009948,67/68,9,12/11/1967,15:00,KSV Waregem (- 2001),1,1,Standard Luik
4009949,67/68,9,12/11/1967,15:00,RSC Anderlecht,4,2,KV Mechelen
4009950,67/68,9,12/11/1967,15:00,Lierse SK (- 2018),4,1,R Antwerp FC
4009951,67/68,9,12/11/1967,15:00,Royal Beerschot AC,0,0,Club Brugge
4009952,67/68,9,12/11/1967,15:00,Beringen FC (- 2002),3,1,Daring Club Brussel
4009953,67/68,9,12/11/1967,15:00,R Charleroi SC,5,2,SK Beveren-Waes
4009954,67/68,9,12/11/1967,15:00,Royal Racing White Brüssel,2,2,Sint-Truidense VV
4009955,67/68,10,26/11/1967,15:00,Sint-Truidense VV,4,0,Lierse SK (- 2018)
4009956,67/68,10,26/11/1967,15:00,Olympic Charleroi,1,0,KSV Waregem (- 2001)
4009957,67/68,10,26/11/1967,15:00,Standard Luik,3,2,R Charleroi SC
4009958,67/68,10,26/11/1967,15:00,SK Beveren-Waes,1,2,RSC Anderlecht
4009959,67/68,10,26/11/1967,15:00,R Antwerp FC,0,2,Royal Racing White Brüssel
4009960,67/68,10,26/11/1967,15:00,Daring Club Brussel,2,0,Royal Beerschot AC
4009961,67/68,10,26/11/1967,15:00,Club Brugge,3,1,Beringen FC (- 2002)
4009962,67/68,10,26/11/1967,15:00,KV Mechelen,4,1,RFC Luik
4009963,67/68,11,2/12/1967,19:30,RSC Anderlecht,1,1,Club Brugge
4009964,67/68,11,3/12/1967,14:30,Royal Beerschot AC,2,1,Standard Luik
4009965,67/68,11,3/12/1967,14:30,R Charleroi SC,1,1,R Antwerp FC
4009966,67/68,11,3/12/1967,14:30,Beringen FC (- 2002),2,5,Olympic Charleroi
4009967,67/68,11,3/12/1967,14:30,Royal Racing White Brüssel,1,2,SK Beveren-Waes
4009968,67/68,11,3/12/1967,14:30,KSV Waregem (- 2001),5,2,Daring Club Brussel
4009969,67/68,11,3/12/1967,14:30,RFC Luik,2,1,Sint-Truidense VV
4009970,67/68,11,3/12/1967,14:30,Lierse SK (- 2018),1,0,KV Mechelen
4009971,67/68,12,10/12/1967,14:30,Standard Luik,2,1,Beringen FC (- 2002)
4009972,67/68,12,10/12/1967,14:30,Daring Club Brussel,1,0,RSC Anderlecht
4009973,67/68,12,10/12/1967,14:30,R Antwerp FC,1,1,RFC Luik
4009974,67/68,12,10/12/1967,14:30,Olympic Charleroi,2,0,Royal Beerschot AC
4009975,67/68,12,10/12/1967,14:30,SK Beveren-Waes,0,3,Lierse SK (- 2018)
4009976,67/68,12,10/12/1967,14:30,Club Brugge,2,1,KSV Waregem (- 2001)
4009977,67/68,12,10/12/1967,14:30,Sint-Truidense VV,2,0,R Charleroi SC
4009978,67/68,12,10/12/1967,14:30,KV Mechelen,2,1,Royal Racing White Brüssel
4009979,67/68,13,17/12/1967,14:30,Standard Luik,4,1,Daring Club Brussel
4009980,67/68,13,17/12/1967,14:30,RSC Anderlecht,4,2,Royal Racing White Brüssel
4009981,67/68,13,17/12/1967,14:30,KSV Waregem (- 2001),1,0,R Antwerp FC
4009982,67/68,13,17/12/1967,14:30,Royal Beerschot AC,2,0,SK Beveren-Waes
4009983,67/68,13,17/12/1967,14:30,R Charleroi SC,2,0,Beringen FC (- 2002)
4009984,67/68,13,17/12/1967,14:30,Club Brugge,5,0,KV Mechelen
4009985,67/68,13,17/12/1967,14:30,Lierse SK (- 2018),3,2,RFC Luik
4009986,67/68,13,17/12/1967,14:30,Sint-Truidense VV,1,1,Olympic Charleroi
4009987,67/68,14,7/01/1968,14:30,SK Beveren-Waes,1,1,Standard Luik
4009988,67/68,14,7/01/1968,14:30,Olympic Charleroi,1,0,RSC Anderlecht
4009989,67/68,14,7/01/1968,14:30,R Antwerp FC,0,2,Club Brugge
4009990,67/68,14,7/01/1968,14:30,Royal Racing White Brüssel,1,4,Royal Beerschot AC
4009991,67/68,14,7/01/1968,14:30,Beringen FC (- 2002),5,3,Lierse SK (- 2018)
4009992,67/68,14,7/01/1968,14:30,Daring Club Brussel,2,0,R Charleroi SC
4009993,67/68,14,7/01/1968,14:30,RFC Luik,0,0,KSV Waregem (- 2001)
4009994,67/68,14,7/01/1968,14:30,KV Mechelen,0,1,Sint-Truidense VV
4010033,67/68,15,25/02/1968,15:00,Standard Luik,0,0,R Antwerp FC
4010034,67/68,15,25/02/1968,15:00,RSC Anderlecht,2,0,Beringen FC (- 2002)
4010035,67/68,15,25/02/1968,15:00,Royal Beerschot AC,3,0,RFC Luik
4010036,67/68,15,25/02/1968,15:00,Club Brugge,1,0,SK Beveren-Waes
4010037,67/68,15,25/02/1968,15:00,R Charleroi SC,1,0,KV Mechelen
4010038,67/68,15,25/02/1968,15:00,Sint-Truidense VV,3,2,Daring Club Brussel
4010039,67/68,15,25/02/1968,15:00,Lierse SK (- 2018),5,1,Olympic Charleroi
4010040,67/68,15,25/02/1968,15:00,KSV Waregem (- 2001),0,0,Royal Racing White Brüssel
4009995,67/68,16,21/01/1968,15:00,Olympic Charleroi,1,2,Standard Luik
4009996,67/68,16,21/01/1968,15:00,RSC Anderlecht,5,0,R Antwerp FC
4009997,67/68,16,21/01/1968,15:00,Beringen FC (- 2002),3,0,KV Mechelen
4009998,67/68,16,21/01/1968,15:00,SK Beveren-Waes,3,1,Sint-Truidense VV
4009999,67/68,16,21/01/1968,15:00,Club Brugge,4,1,Daring Club Brussel
4010000,67/68,16,21/01/1968,15:00,RFC Luik,1,0,Royal Racing White Brüssel
4010081,67/68,16,11/04/1968,20:00,Royal Beerschot AC,3,0,R Charleroi SC
4010122,67/68,16,26/05/1968,15:00,Lierse SK (- 2018),0,5,KSV Waregem (- 2001)
4010001,67/68,17,28/01/1968,15:00,Standard Luik,1,2,Club Brugge
4010002,67/68,17,28/01/1968,15:00,Sint-Truidense VV,0,2,RSC Anderlecht
4010003,67/68,17,28/01/1968,15:00,R Antwerp FC,2,0,Olympic Charleroi
4010004,67/68,17,28/01/1968,15:00,KV Mechelen,1,2,Royal Beerschot AC
4010005,67/68,17,28/01/1968,15:00,KSV Waregem (- 2001),2,1,Beringen FC (- 2002)
4010006,67/68,17,28/01/1968,15:00,Daring Club Brussel,0,0,SK Beveren-Waes
4010007,67/68,17,28/01/1968,15:00,R Charleroi SC,0,0,RFC Luik
4010008,67/68,17,28/01/1968,15:00,Royal Racing White Brüssel,2,2,Lierse SK (- 2018)
4010009,67/68,18,3/02/1968,19:30,Standard Luik,4,0,Lierse SK (- 2018)
4010010,67/68,18,4/02/1968,15:00,RSC Anderlecht,2,0,R Charleroi SC
4010011,67/68,18,4/02/1968,15:00,Daring Club Brussel,1,0,R Antwerp FC
4010012,67/68,18,4/02/1968,15:00,Royal Beerschot AC,0,0,KSV Waregem (- 2001)
4010013,67/68,18,4/02/1968,15:00,Beringen FC (- 2002),1,0,RFC Luik
4010014,67/68,18,4/02/1968,15:00,SK Beveren-Waes,0,0,KV Mechelen
4010015,67/68,18,4/02/1968,15:00,Club Brugge,0,0,Sint-Truidense VV
4010016,67/68,18,4/02/1968,15:00,Olympic Charleroi,0,1,Royal Racing White Brüssel
4010017,67/68,19,11/02/1968,15:00,Sint-Truidense VV,3,2,Standard Luik
4010018,67/68,19,11/02/1968,15:00,KSV Waregem (- 2001),1,1,RSC Anderlecht
4010019,67/68,19,11/02/1968,15:00,R Antwerp FC,0,0,SK Beveren-Waes
4010020,67/68,19,11/02/1968,15:00,Lierse SK (- 2018),3,1,Royal Beerschot AC
4010021,67/68,19,11/02/1968,15:00,Royal Racing White Brüssel,0,0,Beringen FC (- 2002)
4010022,67/68,19,11/02/1968,15:00,R Charleroi SC,1,0,Club Brugge
4010023,67/68,19,11/02/1968,15:00,RFC Luik,4,4,Daring Club Brussel
4010024,67/68,19,11/02/1968,15:00,KV Mechelen,1,2,Olympic Charleroi
4010025,67/68,20,18/02/1968,15:00,Standard Luik,3,0,KV Mechelen
4010026,67/68,20,18/02/1968,15:00,RSC Anderlecht,1,0,RFC Luik
4010027,67/68,20,18/02/1968,15:00,Sint-Truidense VV,0,0,R Antwerp FC
4010028,67/68,20,18/02/1968,15:00,Royal Beerschot AC,3,0,Beringen FC (- 2002)
4010029,67/68,20,18/02/1968,15:00,SK Beveren-Waes,1,3,KSV Waregem (- 2001)
4010030,67/68,20,18/02/1968,15:00,Club Brugge,3,1,Lierse SK (- 2018)
4010031,67/68,20,18/02/1968,15:00,R Charleroi SC,2,1,Olympic Charleroi
4010032,67/68,20,18/02/1968,15:00,Daring Club Brussel,3,2,Royal Racing White Brüssel
4010041,67/68,21,3/03/1968,15:00,RFC Luik,1,1,Standard Luik
4010042,67/68,21,3/03/1968,15:00,Lierse SK (- 2018),2,4,RSC Anderlecht
4010043,67/68,21,3/03/1968,15:00,Royal Beerschot AC,3,1,R Antwerp FC
4010044,67/68,21,3/03/1968,15:00,Beringen FC (- 2002),2,0,SK Beveren-Waes
4010045,67/68,21,3/03/1968,15:00,Olympic Charleroi,1,1,Club Brugge
4010046,67/68,21,3/03/1968,15:00,Royal Racing White Brüssel,1,0,R Charleroi SC
4010047,67/68,21,3/03/1968,15:00,KV Mechelen,3,1,Daring Club Brussel
4010048,67/68,21,3/03/1968,15:00,KSV Waregem (- 2001),2,1,Sint-Truidense VV
4010049,67/68,22,10/03/1968,15:00,Standard Luik,2,0,Royal Racing White Brüssel
4010050,67/68,22,10/03/1968,15:00,RSC Anderlecht,3,1,Royal Beerschot AC
4010051,67/68,22,10/03/1968,15:00,R Antwerp FC,1,2,KV Mechelen
4010052,67/68,22,10/03/1968,15:00,Sint-Truidense VV,4,0,Beringen FC (- 2002)
4010053,67/68,22,10/03/1968,15:00,SK Beveren-Waes,0,1,Olympic Charleroi
4010054,67/68,22,10/03/1968,15:00,Club Brugge,4,2,RFC Luik
4010055,67/68,22,10/03/1968,15:00,R Charleroi SC,2,3,KSV Waregem (- 2001)
4010056,67/68,22,10/03/1968,15:00,Daring Club Brussel,1,0,Lierse SK (- 2018)
4010057,67/68,23,16/03/1968,19:30,Royal Racing White Brüssel,0,0,Club Brugge
4010058,67/68,23,17/03/1968,15:00,RSC Anderlecht,4,0,Standard Luik
4010059,67/68,23,17/03/1968,15:00,Beringen FC (- 2002),0,1,R Antwerp FC
4010060,67/68,23,17/03/1968,15:00,Royal Beerschot AC,0,2,Sint-Truidense VV
4010061,67/68,23,17/03/1968,15:00,RFC Luik,2,0,SK Beveren-Waes
4010062,67/68,23,17/03/1968,15:00,Lierse SK (- 2018),3,1,R Charleroi SC
4010063,67/68,23,17/03/1968,15:00,Olympic Charleroi,0,1,Daring Club Brussel
4010064,67/68,23,17/03/1968,15:00,KSV Waregem (- 2001),0,1,KV Mechelen
4010065,67/68,24,24/03/1968,15:00,Standard Luik,2,0,Royal Beerschot AC
4010066,67/68,24,24/03/1968,15:00,Club Brugge,2,2,RSC Anderlecht
4010067,67/68,24,24/03/1968,15:00,R Antwerp FC,0,0,R Charleroi SC
4010068,67/68,24,24/03/1968,15:00,Olympic Charleroi,3,2,Beringen FC (- 2002)
4010069,67/68,24,24/03/1968,15:00,SK Beveren-Waes,0,2,Royal Racing White Brüssel
4010070,67/68,24,24/03/1968,15:00,Daring Club Brussel,1,1,KSV Waregem (- 2001)
4010071,67/68,24,24/03/1968,15:00,Sint-Truidense VV,2,0,RFC Luik
4010072,67/68,24,24/03/1968,15:00,KV Mechelen,4,0,Lierse SK (- 2018)
4010073,67/68,25,30/03/1968,19:30,RSC Anderlecht,2,0,Daring Club Brussel
4010074,67/68,25,30/03/1968,19:30,Royal Beerschot AC,5,0,Olympic Charleroi
4010075,67/68,25,31/03/1968,15:00,Beringen FC (- 2002),1,3,Standard Luik
4010076,67/68,25,31/03/1968,15:00,RFC Luik,2,0,R Antwerp FC
4010077,67/68,25,31/03/1968,15:00,Lierse SK (- 2018),0,0,SK Beveren-Waes
4010078,67/68,25,31/03/1968,15:00,KSV Waregem (- 2001),1,0,Club Brugge
4010079,67/68,25,31/03/1968,15:00,R Charleroi SC,2,0,Sint-Truidense VV
4010080,67/68,25,31/03/1968,15:00,Royal Racing White Brüssel,2,2,KV Mechelen
4010082,67/68,26,20/04/1968,19:30,Daring Club Brussel,0,4,Standard Luik
4010083,67/68,26,20/04/1968,19:30,RFC Luik,2,0,Lierse SK (- 2018)
4010084,67/68,26,21/04/1968,15:00,KV Mechelen,0,2,Club Brugge
4010085,67/68,26,21/04/1968,15:00,Royal Racing White Brüssel,1,1,RSC Anderlecht
4010086,67/68,26,21/04/1968,15:00,R Antwerp FC,3,1,KSV Waregem (- 2001)
4010087,67/68,26,21/04/1968,15:00,SK Beveren-Waes,3,2,Royal Beerschot AC
4010088,67/68,26,21/04/1968,15:00,Beringen FC (- 2002),1,2,R Charleroi SC
4010089,67/68,26,21/04/1968,15:00,Olympic Charleroi,1,3,Sint-Truidense VV
4010090,67/68,27,28/04/1968,15:00,Standard Luik,3,0,SK Beveren-Waes
4010091,67/68,27,28/04/1968,15:00,RSC Anderlecht,4,1,Olympic Charleroi
4010092,67/68,27,28/04/1968,15:00,Club Brugge,1,0,R Antwerp FC
4010093,67/68,27,28/04/1968,15:00,Royal Beerschot AC,2,1,Royal Racing White Brüssel
4010094,67/68,27,28/04/1968,15:00,Lierse SK (- 2018),1,0,Beringen FC (- 2002)
4010095,67/68,27,28/04/1968,15:00,R Charleroi SC,0,0,Daring Club Brussel
4010096,67/68,27,28/04/1968,15:00,KSV Waregem (- 2001),1,0,RFC Luik
4010097,67/68,27,28/04/1968,15:00,Sint-Truidense VV,1,2,KV Mechelen
4010098,67/68,28,5/05/1968,15:00,R Antwerp FC,0,0,Standard Luik
4010099,67/68,28,5/05/1968,15:00,Beringen FC (- 2002),2,0,RSC Anderlecht
4010100,67/68,28,5/05/1968,15:00,RFC Luik,1,0,Royal Beerschot AC
4010101,67/68,28,5/05/1968,15:00,SK Beveren-Waes,1,2,Club Brugge
4010102,67/68,28,5/05/1968,15:00,KV Mechelen,0,1,R Charleroi SC
4010103,67/68,28,5/05/1968,15:00,Daring Club Brussel,0,1,Sint-Truidense VV
4010104,67/68,28,5/05/1968,15:00,Olympic Charleroi,3,0,Lierse SK (- 2018)
4010105,67/68,28,5/05/1968,15:00,Royal Racing White Brüssel,2,0,KSV Waregem (- 2001)
4010106,67/68,29,12/05/1968,15:00,Standard Luik,1,2,KSV Waregem (- 2001)
4010107,67/68,29,12/05/1968,15:00,KV Mechelen,0,0,RSC Anderlecht
4010108,67/68,29,12/05/1968,15:00,R Antwerp FC,3,1,Lierse SK (- 2018)
4010109,67/68,29,12/05/1968,15:00,Club Brugge,3,1,Royal Beerschot AC
4010110,67/68,29,12/05/1968,15:00,Daring Club Brussel,0,2,Beringen FC (- 2002)
4010111,67/68,29,12/05/1968,15:00,SK Beveren-Waes,2,0,R Charleroi SC
4010112,67/68,29,12/05/1968,15:00,Olympic Charleroi,0,1,RFC Luik
4010113,67/68,29,12/05/1968,15:00,Sint-Truidense VV,4,2,Royal Racing White Brüssel
4010114,67/68,30,18/05/1968,19:30,Royal Beerschot AC,3,3,Daring Club Brussel
4010115,67/68,30,19/05/1968,15:00,R Charleroi SC,0,1,Standard Luik
4010116,67/68,30,19/05/1968,15:00,RSC Anderlecht,2,0,SK Beveren-Waes
4010117,67/68,30,19/05/1968,15:00,Royal Racing White Brüssel,2,0,R Antwerp FC
4010118,67/68,30,19/05/1968,15:00,Beringen FC (- 2002),0,1,Club Brugge
4010119,67/68,30,19/05/1968,15:00,RFC Luik,1,0,KV Mechelen
4010120,67/68,30,19/05/1968,15:00,Lierse SK (- 2018),0,5,Sint-Truidense VV
4010121,67/68,30,19/05/1968,15:00,KSV Waregem (- 2001),4,1,Olympic Charleroi
4010123,68/69,1,7/09/1968,19:30,RSC Anderlecht,2,2,Sint-Truidense VV
4010124,68/69,1,8/09/1968,15:00,Standard Luik,5,1,Union Saint-Gilloise
4010125,68/69,1,8/09/1968,15:00,Royal Racing White Brüssel,2,1,Beerschot VAV
4010126,68/69,1,8/09/1968,15:00,Beringen FC (- 2002),2,0,Daring Club Brussel
4010127,68/69,1,8/09/1968,15:00,SK Beveren-Waes,3,1,RFC Luik
4010128,68/69,1,8/09/1968,15:00,Lierse SK (- 2018),1,2,Club Brugge
4010129,68/69,1,8/09/1968,15:00,Association Royale Athlétique Gent,1,1,R Charleroi SC
4010130,68/69,1,8/09/1968,15:00,KSV Waregem (- 2001),1,4,KV Mechelen
4010131,68/69,2,15/09/1968,15:00,Daring Club Brussel,0,3,Standard Luik
4010132,68/69,2,15/09/1968,15:00,Beerschot VAV,2,1,RSC Anderlecht
4010133,68/69,2,15/09/1968,15:00,KV Mechelen,2,3,Beringen FC (- 2002)
4010134,68/69,2,15/09/1968,15:00,Union Saint-Gilloise,1,0,SK Beveren-Waes
4010135,68/69,2,15/09/1968,15:00,Club Brugge,3,0,Association Royale Athlétique Gent
4010136,68/69,2,15/09/1968,15:00,R Charleroi SC,2,1,KSV Waregem (- 2001)
4010137,68/69,2,15/09/1968,15:00,RFC Luik,2,0,Royal Racing White Brüssel
4010138,68/69,2,15/09/1968,15:00,Sint-Truidense VV,1,1,Lierse SK (- 2018)
4010139,68/69,3,21/09/1968,19:30,RSC Anderlecht,7,0,RFC Luik
4010140,68/69,3,22/09/1968,15:00,SK Beveren-Waes,3,3,Royal Racing White Brüssel
4010141,68/69,3,22/09/1968,15:00,KSV Waregem (- 2001),3,1,Club Brugge
4010142,68/69,3,22/09/1968,15:00,Union Saint-Gilloise,1,1,Daring Club Brussel
4010143,68/69,3,22/09/1968,15:00,Association Royale Athlétique Gent,1,1,Sint-Truidense VV
4010144,68/69,3,22/09/1968,15:00,Standard Luik,4,0,KV Mechelen
4010145,68/69,3,22/09/1968,15:00,Lierse SK (- 2018),5,1,Beerschot VAV
4010146,68/69,3,22/09/1968,15:00,Beringen FC (- 2002),0,3,R Charleroi SC
4010147,68/69,4,29/09/1968,15:00,R Charleroi SC,2,0,Standard Luik
4010148,68/69,4,29/09/1968,15:00,Royal Racing White Brüssel,0,5,RSC Anderlecht
4010149,68/69,4,29/09/1968,15:00,Beerschot VAV,1,0,Association Royale Athlétique Gent
4010150,68/69,4,29/09/1968,15:00,Club Brugge,3,1,Beringen FC (- 2002)
4010151,68/69,4,29/09/1968,15:00,Daring Club Brussel,3,3,SK Beveren-Waes
4010152,68/69,4,29/09/1968,15:00,RFC Luik,2,2,Lierse SK (- 2018)
4010153,68/69,4,29/09/1968,15:00,KV Mechelen,0,0,Union Saint-Gilloise
4010154,68/69,4,29/09/1968,15:00,Sint-Truidense VV,3,0,KSV Waregem (- 2001)
4010155,68/69,5,5/10/1968,20:00,KSV Waregem (- 2001),2,2,Beerschot VAV
4010156,68/69,5,6/10/1968,15:00,Standard Luik,1,0,Club Brugge
4010157,68/69,5,6/10/1968,15:00,SK Beveren-Waes,3,3,RSC Anderlecht
4010158,68/69,5,6/10/1968,15:00,Beringen FC (- 2002),1,1,Sint-Truidense VV
4010159,68/69,5,6/10/1968,15:00,Union Saint-Gilloise,1,2,R Charleroi SC
4010160,68/69,5,6/10/1968,15:00,Daring Club Brussel,3,1,KV Mechelen
4010161,68/69,5,6/10/1968,15:00,Association Royale Athlétique Gent,1,0,RFC Luik
4010162,68/69,5,6/10/1968,15:00,Lierse SK (- 2018),2,2,Royal Racing White Brüssel
4010163,68/69,6,20/10/1968,15:00,Sint-Truidense VV,2,3,Standard Luik
4010164,68/69,6,20/10/1968,15:00,RSC Anderlecht,0,0,Lierse SK (- 2018)
4010165,68/69,6,20/10/1968,15:00,Beerschot VAV,1,1,Beringen FC (- 2002)
4010166,68/69,6,20/10/1968,15:00,KV Mechelen,2,1,SK Beveren-Waes
4010167,68/69,6,20/10/1968,15:00,Club Brugge,2,1,Union Saint-Gilloise
4010168,68/69,6,20/10/1968,15:00,R Charleroi SC,2,0,Daring Club Brussel
4010169,68/69,6,20/10/1968,15:00,Royal Racing White Brüssel,2,2,Association Royale Athlétique Gent
4010170,68/69,6,20/10/1968,15:00,RFC Luik,1,2,KSV Waregem (- 2001)
4010171,68/69,7,26/10/1968,20:00,KSV Waregem (- 2001),2,1,Royal Racing White Brüssel
4010172,68/69,7,27/10/1968,15:00,Standard Luik,3,0,Beerschot VAV
4010173,68/69,7,27/10/1968,15:00,Association Royale Athlétique Gent,2,3,RSC Anderlecht
4010174,68/69,7,27/10/1968,15:00,Beringen FC (- 2002),2,0,RFC Luik
4010175,68/69,7,27/10/1968,15:00,SK Beveren-Waes,1,1,Lierse SK (- 2018)
4010176,68/69,7,27/10/1968,15:00,Daring Club Brussel,1,1,Club Brugge
4010177,68/69,7,27/10/1968,15:00,KV Mechelen,0,3,R Charleroi SC
4010178,68/69,7,27/10/1968,15:00,Union Saint-Gilloise,1,1,Sint-Truidense VV
4010179,68/69,8,2/11/1968,19:30,RSC Anderlecht,2,2,KSV Waregem (- 2001)
4010180,68/69,8,3/11/1968,15:00,RFC Luik,4,3,Standard Luik
4010181,68/69,8,3/11/1968,15:00,Beerschot VAV,5,2,Union Saint-Gilloise
4010182,68/69,8,3/11/1968,15:00,Royal Racing White Brüssel,3,1,Beringen FC (- 2002)
4010183,68/69,8,3/11/1968,15:00,R Charleroi SC,1,4,SK Beveren-Waes
4010184,68/69,8,3/11/1968,15:00,Club Brugge,1,1,KV Mechelen
4010185,68/69,8,3/11/1968,15:00,Sint-Truidense VV,2,1,Daring Club Brussel
4010186,68/69,8,3/11/1968,15:00,Lierse SK (- 2018),2,1,Association Royale Athlétique Gent
4010187,68/69,9,10/11/1968,15:00,Standard Luik,0,0,Royal Racing White Brüssel
4010188,68/69,9,10/11/1968,15:00,Beringen FC (- 2002),1,1,RSC Anderlecht
4010189,68/69,9,10/11/1968,15:00,Daring Club Brussel,1,0,Beerschot VAV
4010190,68/69,9,10/11/1968,15:00,SK Beveren-Waes,1,1,Association Royale Athlétique Gent
4010191,68/69,9,10/11/1968,15:00,R Charleroi SC,1,0,Club Brugge
4010192,68/69,9,10/11/1968,15:00,Union Saint-Gilloise,2,0,RFC Luik
4010193,68/69,9,10/11/1968,15:00,KSV Waregem (- 2001),2,2,Lierse SK (- 2018)
4010194,68/69,9,10/11/1968,15:00,KV Mechelen,1,1,Sint-Truidense VV
4010195,68/69,10,17/11/1968,15:00,RSC Anderlecht,0,0,Standard Luik
4010196,68/69,10,17/11/1968,15:00,Beerschot VAV,8,2,KV Mechelen
4010197,68/69,10,17/11/1968,15:00,Lierse SK (- 2018),2,0,Beringen FC (- 2002)
4010198,68/69,10,17/11/1968,15:00,Club Brugge,2,0,SK Beveren-Waes
4010199,68/69,10,17/11/1968,15:00,Sint-Truidense VV,3,1,R Charleroi SC
4010200,68/69,10,17/11/1968,15:00,RFC Luik,4,0,Daring Club Brussel
4010201,68/69,10,17/11/1968,15:00,Association Royale Athlétique Gent,2,1,KSV Waregem (- 2001)
4010202,68/69,10,17/11/1968,15:00,Royal Racing White Brüssel,1,1,Union Saint-Gilloise
4010203,68/69,11,24/11/1968,15:00,Standard Luik,0,0,Lierse SK (- 2018)
4010204,68/69,11,24/11/1968,15:00,Union Saint-Gilloise,0,2,RSC Anderlecht
4010205,68/69,11,24/11/1968,15:00,R Charleroi SC,1,1,Beerschot VAV
4010206,68/69,11,24/11/1968,15:00,Beringen FC (- 2002),1,1,Association Royale Athlétique Gent
